passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
1676,34407.0,LAX,DTLA
505,34414.0,DTLA,LAX
506,34439.0,DTLA,LAX
507,34458.0,DTLA,LAX
508,34486.0,DTLA,LAX
1677,34494.0,LAX,DTLA
509,34511.0,DTLA,LAX
1678,34531.0,LAX,DTLA
510,34564.0,DTLA,LAX
511,34572.0,DTLA,LAX
1679,34578.0,LAX,DTLA
512,34588.0,DTLA,LAX
1680,34589.0,LAX,DTLA
513,34617.0,DTLA,LAX
514,34649.0,DTLA,LAX
1681,34649.0,LAX,DTLA
515,34654.0,DTLA,LAX
516,34656.0,DTLA,LAX
1682,34659.0,LAX,DTLA
517,34662.0,DTLA,LAX
1683,34688.0,LAX,DTLA
518,34714.0,DTLA,LAX
1684,34722.0,LAX,DTLA
1685,34728.0,LAX,DTLA
1686,34737.0,LAX,DTLA
519,34765.0,DTLA,LAX
520,34804.0,DTLA,LAX
521,34874.0,DTLA,LAX
1687,34938.0,LAX,DTLA
522,34976.0,DTLA,LAX
523,35012.0,DTLA,LAX
1688,35018.0,LAX,DTLA
524,35032.0,DTLA,LAX
1689,35045.0,LAX,DTLA
1690,35047.0,LAX,DTLA
525,35050.0,DTLA,LAX
526,35094.0,DTLA,LAX
527,35146.0,DTLA,LAX
528,35236.0,DTLA,LAX
529,35248.0,DTLA,LAX
1691,35332.0,LAX,DTLA
530,35337.0,DTLA,LAX
1692,35349.0,LAX,DTLA
531,35363.0,DTLA,LAX
1693,35383.0,LAX,DTLA
532,35385.0,DTLA,LAX
1694,35398.0,LAX,DTLA
533,35398.0,DTLA,LAX
534,35402.0,DTLA,LAX
1695,35405.0,LAX,DTLA
1696,35407.0,LAX,DTLA
1697,35410.0,LAX,DTLA
535,35472.0,DTLA,LAX
1698,35479.0,LAX,DTLA
1699,35508.0,LAX,DTLA
1700,35523.0,LAX,DTLA
536,35540.0,DTLA,LAX
537,35569.0,DTLA,LAX
538,35581.0,DTLA,LAX
1701,35631.0,LAX,DTLA
539,35652.0,DTLA,LAX
540,35669.0,DTLA,LAX
541,35693.0,DTLA,LAX
1702,35700.0,LAX,DTLA
542,35705.0,DTLA,LAX
1703,35707.0,LAX,DTLA
1704,35733.0,LAX,DTLA
543,35782.0,DTLA,LAX
1705,35864.0,LAX,DTLA
1706,35929.0,LAX,DTLA
1707,35971.0,LAX,DTLA
544,35976.0,DTLA,LAX
545,35995.0,DTLA,LAX
546,36001.0,DTLA,LAX
547,36047.0,DTLA,LAX
1708,36060.0,LAX,DTLA
548,36179.0,DTLA,LAX
549,36191.0,DTLA,LAX
1709,36194.0,LAX,DTLA
1710,36196.0,LAX,DTLA
550,36205.0,DTLA,LAX
551,36214.0,DTLA,LAX
1711,36235.0,LAX,DTLA
1712,36240.0,LAX,DTLA
1713,36244.0,LAX,DTLA
552,36272.0,DTLA,LAX
553,36291.0,DTLA,LAX
1714,36299.0,LAX,DTLA
554,36332.0,DTLA,LAX
1715,36338.0,LAX,DTLA
1716,36345.0,LAX,DTLA
555,36350.0,DTLA,LAX
1717,36387.0,LAX,DTLA
1718,36401.0,LAX,DTLA
556,36420.0,DTLA,LAX
557,36426.0,DTLA,LAX
558,36495.0,DTLA,LAX
559,36522.0,DTLA,LAX
1719,36529.0,LAX,DTLA
560,36550.0,DTLA,LAX
561,36614.0,DTLA,LAX
1720,36622.0,LAX,DTLA
562,36641.0,DTLA,LAX
563,36654.0,DTLA,LAX
1721,36667.0,LAX,DTLA
564,36674.0,DTLA,LAX
1722,36693.0,LAX,DTLA
1723,36722.0,LAX,DTLA
1724,36735.0,LAX,DTLA
1725,36767.0,LAX,DTLA
565,36833.0,DTLA,LAX
1726,36857.0,LAX,DTLA
566,36866.0,DTLA,LAX
1727,36883.0,LAX,DTLA
1728,36906.0,LAX,DTLA
1729,36952.0,LAX,DTLA
1730,36960.0,LAX,DTLA
1731,36986.0,LAX,DTLA
567,37028.0,DTLA,LAX
568,37059.0,DTLA,LAX
1732,37068.0,LAX,DTLA
569,37083.0,DTLA,LAX
570,37179.0,DTLA,LAX
571,37217.0,DTLA,LAX
572,37246.0,DTLA,LAX
573,37247.0,DTLA,LAX
574,37268.0,DTLA,LAX
1733,37328.0,LAX,DTLA
1734,37394.0,LAX,DTLA
575,37407.0,DTLA,LAX
576,37439.0,DTLA,LAX
1735,37449.0,LAX,DTLA
1736,37450.0,LAX,DTLA
1737,37472.0,LAX,DTLA
577,37479.0,DTLA,LAX
1738,37486.0,LAX,DTLA
1739,37488.0,LAX,DTLA
1740,37515.0,LAX,DTLA
1741,37538.0,LAX,DTLA
1742,37560.0,LAX,DTLA
578,37617.0,DTLA,LAX
1743,37630.0,LAX,DTLA
579,37645.0,DTLA,LAX
580,37657.0,DTLA,LAX
1744,37666.0,LAX,DTLA
1745,37673.0,LAX,DTLA
1746,37693.0,LAX,DTLA
581,37765.0,DTLA,LAX
1747,37775.0,LAX,DTLA
1748,37794.0,LAX,DTLA
1749,37797.0,LAX,DTLA
1750,37803.0,LAX,DTLA
1751,37810.0,LAX,DTLA
1752,37817.0,LAX,DTLA
1753,37831.0,LAX,DTLA
1754,37850.0,LAX,DTLA
1755,37857.0,LAX,DTLA
1756,37914.0,LAX,DTLA
1757,37932.0,LAX,DTLA
582,37933.0,DTLA,LAX
1758,37941.0,LAX,DTLA
1759,37956.0,LAX,DTLA
583,38009.0,DTLA,LAX
1760,38016.0,LAX,DTLA
1761,38028.0,LAX,DTLA
1762,38037.0,LAX,DTLA
1763,38047.0,LAX,DTLA
1764,38048.0,LAX,DTLA
584,38055.0,DTLA,LAX
1765,38059.0,LAX,DTLA
585,38138.0,DTLA,LAX
586,38142.0,DTLA,LAX
587,38144.0,DTLA,LAX
1766,38151.0,LAX,DTLA
588,38161.0,DTLA,LAX
589,38262.0,DTLA,LAX
1767,38267.0,LAX,DTLA
1768,38324.0,LAX,DTLA
1769,38334.0,LAX,DTLA
1770,38342.0,LAX,DTLA
590,38384.0,DTLA,LAX
591,38385.0,DTLA,LAX
592,38402.0,DTLA,LAX
593,38453.0,DTLA,LAX
594,38478.0,DTLA,LAX
595,38502.0,DTLA,LAX
596,38512.0,DTLA,LAX
597,38527.0,DTLA,LAX
1771,38528.0,LAX,DTLA
598,38545.0,DTLA,LAX
599,38602.0,DTLA,LAX
1772,38621.0,LAX,DTLA
1773,38658.0,LAX,DTLA
600,38699.0,DTLA,LAX
601,38700.0,DTLA,LAX
602,38701.0,DTLA,LAX
1774,38754.0,LAX,DTLA
603,38772.0,DTLA,LAX
604,38803.0,DTLA,LAX
605,38906.0,DTLA,LAX
606,38941.0,DTLA,LAX
607,38951.0,DTLA,LAX
1775,38967.0,LAX,DTLA
1776,39015.0,LAX,DTLA
1777,39022.0,LAX,DTLA
608,39040.0,DTLA,LAX
1778,39043.0,LAX,DTLA
1779,39045.0,LAX,DTLA
609,39061.0,DTLA,LAX
1780,39063.0,LAX,DTLA
1781,39063.0,LAX,DTLA
610,39081.0,DTLA,LAX
1782,39098.0,LAX,DTLA
1783,39113.0,LAX,DTLA
1784,39137.0,LAX,DTLA
1785,39161.0,LAX,DTLA
1786,39195.0,LAX,DTLA
1787,39201.0,LAX,DTLA
1788,39230.0,LAX,DTLA
611,39230.0,DTLA,LAX
612,39233.0,DTLA,LAX
1789,39241.0,LAX,DTLA
1790,39243.0,LAX,DTLA
1791,39257.0,LAX,DTLA
1792,39258.0,LAX,DTLA
1793,39259.0,LAX,DTLA
1794,39264.0,LAX,DTLA
1795,39294.0,LAX,DTLA
1796,39322.0,LAX,DTLA
613,39339.0,DTLA,LAX
614,39351.0,DTLA,LAX
1797,39352.0,LAX,DTLA
1798,39358.0,LAX,DTLA
615,39359.0,DTLA,LAX
616,39397.0,DTLA,LAX
1799,39400.0,LAX,DTLA
617,39401.0,DTLA,LAX
618,39402.0,DTLA,LAX
1800,39437.0,LAX,DTLA
1801,39438.0,LAX,DTLA
1802,39447.0,LAX,DTLA
619,39480.0,DTLA,LAX
620,39490.0,DTLA,LAX
1804,39491.0,LAX,DTLA
1803,39491.0,LAX,DTLA
621,39512.0,DTLA,LAX
1805,39524.0,LAX,DTLA
1806,39575.0,LAX,DTLA
622,39586.0,DTLA,LAX
623,39591.0,DTLA,LAX
1807,39609.0,LAX,DTLA
1808,39622.0,LAX,DTLA
1809,39640.0,LAX,DTLA
1810,39646.0,LAX,DTLA
1811,39663.0,LAX,DTLA
1812,39673.0,LAX,DTLA
1813,39681.0,LAX,DTLA
624,39685.0,DTLA,LAX
625,39700.0,DTLA,LAX
1814,39740.0,LAX,DTLA
626,39759.0,DTLA,LAX
627,39761.0,DTLA,LAX
628,39817.0,DTLA,LAX
629,39905.0,DTLA,LAX
630,39908.0,DTLA,LAX
1815,39941.0,LAX,DTLA
1816,39961.0,LAX,DTLA
631,39979.0,DTLA,LAX
632,40003.0,DTLA,LAX
633,40008.0,DTLA,LAX
1817,40054.0,LAX,DTLA
634,40075.0,DTLA,LAX
1818,40084.0,LAX,DTLA
1819,40090.0,LAX,DTLA
1820,40097.0,LAX,DTLA
1821,40152.0,LAX,DTLA
1822,40169.0,LAX,DTLA
1823,40197.0,LAX,DTLA
635,40204.0,DTLA,LAX
636,40209.0,DTLA,LAX
1824,40219.0,LAX,DTLA
1825,40221.0,LAX,DTLA
1826,40234.0,LAX,DTLA
637,40277.0,DTLA,LAX
638,40292.0,DTLA,LAX
639,40305.0,DTLA,LAX
1827,40310.0,LAX,DTLA
640,40351.0,DTLA,LAX
641,40451.0,DTLA,LAX
642,40488.0,DTLA,LAX
643,40518.0,DTLA,LAX
644,40531.0,DTLA,LAX
645,40539.0,DTLA,LAX
1828,40550.0,LAX,DTLA
1829,40620.0,LAX,DTLA
1830,40630.0,LAX,DTLA
1831,40644.0,LAX,DTLA
1832,40659.0,LAX,DTLA
646,40665.0,DTLA,LAX
1833,40666.0,LAX,DTLA
647,40690.0,DTLA,LAX
648,40703.0,DTLA,LAX
649,40745.0,DTLA,LAX
1834,40752.0,LAX,DTLA
1835,40755.0,LAX,DTLA
1836,40755.0,LAX,DTLA
650,40836.0,DTLA,LAX
651,40895.0,DTLA,LAX
652,40924.0,DTLA,LAX
653,40944.0,DTLA,LAX
654,40950.0,DTLA,LAX
655,41026.0,DTLA,LAX
656,41050.0,DTLA,LAX
1837,41055.0,LAX,DTLA
657,41092.0,DTLA,LAX
658,41095.0,DTLA,LAX
659,41113.0,DTLA,LAX
1838,41117.0,LAX,DTLA
1839,41147.0,LAX,DTLA
660,41159.0,DTLA,LAX
1840,41172.0,LAX,DTLA
661,41172.0,DTLA,LAX
662,41199.0,DTLA,LAX
1841,41217.0,LAX,DTLA
663,41244.0,DTLA,LAX
664,41257.0,DTLA,LAX
1842,41260.0,LAX,DTLA
665,41295.0,DTLA,LAX
666,41377.0,DTLA,LAX
667,41380.0,DTLA,LAX
668,41381.0,DTLA,LAX
669,41396.0,DTLA,LAX
1843,41445.0,LAX,DTLA
670,41495.0,DTLA,LAX
1844,41562.0,LAX,DTLA
671,41578.0,DTLA,LAX
1845,41580.0,LAX,DTLA
1846,41637.0,LAX,DTLA
672,41646.0,DTLA,LAX
673,41650.0,DTLA,LAX
674,41699.0,DTLA,LAX
675,41736.0,DTLA,LAX
1847,41778.0,LAX,DTLA
676,41791.0,DTLA,LAX
1848,41854.0,LAX,DTLA
677,41861.0,DTLA,LAX
1849,41882.0,LAX,DTLA
1850,41972.0,LAX,DTLA
1851,41993.0,LAX,DTLA
1852,41997.0,LAX,DTLA
678,42000.0,DTLA,LAX
679,42001.0,DTLA,LAX
680,42032.0,DTLA,LAX
681,42061.0,DTLA,LAX
682,42062.0,DTLA,LAX
1853,42218.0,LAX,DTLA
683,42238.0,DTLA,LAX
1854,42262.0,LAX,DTLA
684,42284.0,DTLA,LAX
1855,42326.0,LAX,DTLA
685,42327.0,DTLA,LAX
686,42336.0,DTLA,LAX
687,42373.0,DTLA,LAX
688,42381.0,DTLA,LAX
689,42402.0,DTLA,LAX
1856,42458.0,LAX,DTLA
690,42485.0,DTLA,LAX
1857,42505.0,LAX,DTLA
691,42554.0,DTLA,LAX
692,42580.0,DTLA,LAX
693,42607.0,DTLA,LAX
694,42734.0,DTLA,LAX
1858,42762.0,LAX,DTLA
1859,42774.0,LAX,DTLA
695,42779.0,DTLA,LAX
696,42786.0,DTLA,LAX
697,42788.0,DTLA,LAX
698,42792.0,DTLA,LAX
699,42857.0,DTLA,LAX
701,42867.0,DTLA,LAX
700,42867.0,DTLA,LAX
702,42914.0,DTLA,LAX
1860,42946.0,LAX,DTLA
703,42953.0,DTLA,LAX
1861,42960.0,LAX,DTLA
1862,43007.0,LAX,DTLA
1863,43007.0,LAX,DTLA
704,43029.0,DTLA,LAX
1864,43049.0,LAX,DTLA
1865,43058.0,LAX,DTLA
705,43068.0,DTLA,LAX
1866,43086.0,LAX,DTLA
1867,43091.0,LAX,DTLA
1868,43124.0,LAX,DTLA
706,43151.0,DTLA,LAX
707,43183.0,DTLA,LAX
1869,43187.0,LAX,DTLA
1870,43192.0,LAX,DTLA
1871,43206.0,LAX,DTLA
1872,43276.0,LAX,DTLA
1873,43288.0,LAX,DTLA
708,43292.0,DTLA,LAX
1874,43322.0,LAX,DTLA
709,43334.0,DTLA,LAX
710,43342.0,DTLA,LAX
711,43413.0,DTLA,LAX
1875,43433.0,LAX,DTLA
712,43453.0,DTLA,LAX
1876,43463.0,LAX,DTLA
713,43488.0,DTLA,LAX
714,43517.0,DTLA,LAX
715,43532.0,DTLA,LAX
1877,43598.0,LAX,DTLA
716,43630.0,DTLA,LAX
1878,43631.0,LAX,DTLA
1879,43675.0,LAX,DTLA
717,43684.0,DTLA,LAX
1880,43738.0,LAX,DTLA
1881,43807.0,LAX,DTLA
718,43841.0,DTLA,LAX
1882,43875.0,LAX,DTLA
719,43902.0,DTLA,LAX
720,43910.0,DTLA,LAX
1883,43918.0,LAX,DTLA
1884,43930.0,LAX,DTLA
721,43932.0,DTLA,LAX
1885,44004.0,LAX,DTLA
722,44007.0,DTLA,LAX
723,44022.0,DTLA,LAX
1886,44024.0,LAX,DTLA
724,44025.0,DTLA,LAX
725,44038.0,DTLA,LAX
1887,44046.0,LAX,DTLA
1888,44102.0,LAX,DTLA
726,44119.0,DTLA,LAX
727,44119.0,DTLA,LAX
1889,44125.0,LAX,DTLA
1890,44143.0,LAX,DTLA
728,44163.0,DTLA,LAX
1891,44184.0,LAX,DTLA
729,44250.0,DTLA,LAX
730,44351.0,DTLA,LAX
731,44359.0,DTLA,LAX
1892,44367.0,LAX,DTLA
732,44371.0,DTLA,LAX
733,44386.0,DTLA,LAX
734,44486.0,DTLA,LAX
1893,44488.0,LAX,DTLA
735,44597.0,DTLA,LAX
736,44628.0,DTLA,LAX
1894,44711.0,LAX,DTLA
1895,44772.0,LAX,DTLA
737,44787.0,DTLA,LAX
1896,44812.0,LAX,DTLA
738,44831.0,DTLA,LAX
1897,44840.0,LAX,DTLA
1898,44849.0,LAX,DTLA
739,44857.0,DTLA,LAX
1899,44871.0,LAX,DTLA
1900,44904.0,LAX,DTLA
1901,44923.0,LAX,DTLA
1902,44937.0,LAX,DTLA
740,44949.0,DTLA,LAX
1903,44952.0,LAX,DTLA
1904,44982.0,LAX,DTLA
741,44993.0,DTLA,LAX
1905,44995.0,LAX,DTLA
1906,45001.0,LAX,DTLA
1907,45008.0,LAX,DTLA
1908,45011.0,LAX,DTLA
1909,45011.0,LAX,DTLA
742,45027.0,DTLA,LAX
743,45032.0,DTLA,LAX
744,45039.0,DTLA,LAX
1910,45053.0,LAX,DTLA
745,45071.0,DTLA,LAX
746,45123.0,DTLA,LAX
747,45136.0,DTLA,LAX
748,45141.0,DTLA,LAX
749,45153.0,DTLA,LAX
1911,45157.0,LAX,DTLA
1912,45178.0,LAX,DTLA
750,45268.0,DTLA,LAX
1913,45277.0,LAX,DTLA
1914,45289.0,LAX,DTLA
751,45293.0,DTLA,LAX
752,45298.0,DTLA,LAX
1915,45303.0,LAX,DTLA
1916,45307.0,LAX,DTLA
753,45307.0,DTLA,LAX
1917,45338.0,LAX,DTLA
1918,45344.0,LAX,DTLA
754,45346.0,DTLA,LAX
1919,45392.0,LAX,DTLA
755,45404.0,DTLA,LAX
1920,45419.0,LAX,DTLA
1921,45441.0,LAX,DTLA
1922,45462.0,LAX,DTLA
756,45471.0,DTLA,LAX
1923,45484.0,LAX,DTLA
1924,45508.0,LAX,DTLA
757,45528.0,DTLA,LAX
1925,45529.0,LAX,DTLA
1926,45602.0,LAX,DTLA
758,45611.0,DTLA,LAX
759,45629.0,DTLA,LAX
1927,45634.0,LAX,DTLA
760,45655.0,DTLA,LAX
761,45661.0,DTLA,LAX
762,45702.0,DTLA,LAX
1928,45720.0,LAX,DTLA
763,45745.0,DTLA,LAX
1929,45811.0,LAX,DTLA
1930,45981.0,LAX,DTLA
764,45988.0,DTLA,LAX
1931,46020.0,LAX,DTLA
1932,46063.0,LAX,DTLA
1933,46064.0,LAX,DTLA
1934,46064.0,LAX,DTLA
1935,46086.0,LAX,DTLA
765,46089.0,DTLA,LAX
766,46092.0,DTLA,LAX
1936,46107.0,LAX,DTLA
1937,46111.0,LAX,DTLA
1938,46149.0,LAX,DTLA
1939,46157.0,LAX,DTLA
767,46158.0,DTLA,LAX
1940,46165.0,LAX,DTLA
1941,46172.0,LAX,DTLA
1942,46177.0,LAX,DTLA
768,46183.0,DTLA,LAX
769,46200.0,DTLA,LAX
770,46217.0,DTLA,LAX
771,46227.0,DTLA,LAX
1943,46252.0,LAX,DTLA
772,46282.0,DTLA,LAX
1944,46288.0,LAX,DTLA
1945,46289.0,LAX,DTLA
1946,46322.0,LAX,DTLA
773,46361.0,DTLA,LAX
774,46365.0,DTLA,LAX
1947,46369.0,LAX,DTLA
1948,46375.0,LAX,DTLA
1949,46402.0,LAX,DTLA
1950,46445.0,LAX,DTLA
775,46469.0,DTLA,LAX
776,46509.0,DTLA,LAX
777,46513.0,DTLA,LAX
778,46570.0,DTLA,LAX
779,46597.0,DTLA,LAX
1951,46599.0,LAX,DTLA
780,46624.0,DTLA,LAX
1952,46670.0,LAX,DTLA
781,46672.0,DTLA,LAX
782,46744.0,DTLA,LAX
783,46766.0,DTLA,LAX
784,46787.0,DTLA,LAX
1953,46793.0,LAX,DTLA
785,46821.0,DTLA,LAX
786,46884.0,DTLA,LAX
1954,46917.0,LAX,DTLA
787,46935.0,DTLA,LAX
1955,46945.0,LAX,DTLA
1956,46945.0,LAX,DTLA
1957,46967.0,LAX,DTLA
1958,46980.0,LAX,DTLA
1959,46991.0,LAX,DTLA
788,46993.0,DTLA,LAX
789,47012.0,DTLA,LAX
790,47037.0,DTLA,LAX
1960,47052.0,LAX,DTLA
1961,47055.0,LAX,DTLA
791,47061.0,DTLA,LAX
792,47092.0,DTLA,LAX
1962,47164.0,LAX,DTLA
1963,47167.0,LAX,DTLA
793,47191.0,DTLA,LAX
1964,47204.0,LAX,DTLA
794,47216.0,DTLA,LAX
795,47273.0,DTLA,LAX
796,47298.0,DTLA,LAX
797,47301.0,DTLA,LAX
1965,47348.0,LAX,DTLA
798,47374.0,DTLA,LAX
1966,47511.0,LAX,DTLA
799,47516.0,DTLA,LAX
1968,47550.0,LAX,DTLA
1967,47550.0,LAX,DTLA
1969,47553.0,LAX,DTLA
800,47555.0,DTLA,LAX
1970,47573.0,LAX,DTLA
801,47667.0,DTLA,LAX
1971,47673.0,LAX,DTLA
802,47676.0,DTLA,LAX
803,47677.0,DTLA,LAX
804,47682.0,DTLA,LAX
805,47707.0,DTLA,LAX
1972,47721.0,LAX,DTLA
806,47724.0,DTLA,LAX
1973,47728.0,LAX,DTLA
1974,47740.0,LAX,DTLA
807,47778.0,DTLA,LAX
808,47796.0,DTLA,LAX
809,47801.0,DTLA,LAX
810,47901.0,DTLA,LAX
1975,47931.0,LAX,DTLA
1976,47950.0,LAX,DTLA
1977,47978.0,LAX,DTLA
811,48024.0,DTLA,LAX
812,48057.0,DTLA,LAX
1978,48062.0,LAX,DTLA
1979,48070.0,LAX,DTLA
1980,48073.0,LAX,DTLA
813,48128.0,DTLA,LAX
1981,48144.0,LAX,DTLA
814,48223.0,DTLA,LAX
815,48288.0,DTLA,LAX
816,48290.0,DTLA,LAX
817,48293.0,DTLA,LAX
1982,48369.0,LAX,DTLA
1983,48376.0,LAX,DTLA
1984,48383.0,LAX,DTLA
1985,48383.0,LAX,DTLA
818,48388.0,DTLA,LAX
1986,48411.0,LAX,DTLA
1987,48419.0,LAX,DTLA
819,48423.0,DTLA,LAX
820,48448.0,DTLA,LAX
821,48470.0,DTLA,LAX
822,48494.0,DTLA,LAX
1988,48555.0,LAX,DTLA
823,48606.0,DTLA,LAX
824,48620.0,DTLA,LAX
825,48621.0,DTLA,LAX
826,48681.0,DTLA,LAX
827,48729.0,DTLA,LAX
1989,48801.0,LAX,DTLA
828,48831.0,DTLA,LAX
829,48864.0,DTLA,LAX
1990,48869.0,LAX,DTLA
830,48870.0,DTLA,LAX
1991,48878.0,LAX,DTLA
831,48884.0,DTLA,LAX
832,48887.0,DTLA,LAX
1992,48925.0,LAX,DTLA
1993,48994.0,LAX,DTLA
1994,49001.0,LAX,DTLA
833,49001.0,DTLA,LAX
1995,49005.0,LAX,DTLA
1996,49036.0,LAX,DTLA
1997,49068.0,LAX,DTLA
1998,49094.0,LAX,DTLA
834,49104.0,DTLA,LAX
835,49123.0,DTLA,LAX
1999,49160.0,LAX,DTLA
2000,49185.0,LAX,DTLA
2001,49194.0,LAX,DTLA
836,49197.0,DTLA,LAX
2002,49261.0,LAX,DTLA
2003,49271.0,LAX,DTLA
2004,49290.0,LAX,DTLA
837,49291.0,DTLA,LAX
2005,49478.0,LAX,DTLA
838,49496.0,DTLA,LAX
839,49512.0,DTLA,LAX
840,49549.0,DTLA,LAX
2006,49600.0,LAX,DTLA
2007,49606.0,LAX,DTLA
841,49662.0,DTLA,LAX
842,49666.0,DTLA,LAX
843,49720.0,DTLA,LAX
2008,49758.0,LAX,DTLA
2009,49775.0,LAX,DTLA
844,49795.0,DTLA,LAX
2010,49910.0,LAX,DTLA
845,49933.0,DTLA,LAX
2011,49944.0,LAX,DTLA
846,49987.0,DTLA,LAX
2012,50047.0,LAX,DTLA
847,50048.0,DTLA,LAX
848,50058.0,DTLA,LAX
2013,50109.0,LAX,DTLA
2014,50135.0,LAX,DTLA
2015,50170.0,LAX,DTLA
2016,50170.0,LAX,DTLA
849,50172.0,DTLA,LAX
850,50173.0,DTLA,LAX
851,50176.0,DTLA,LAX
2017,50187.0,LAX,DTLA
852,50265.0,DTLA,LAX
853,50272.0,DTLA,LAX
2018,50283.0,LAX,DTLA
2019,50293.0,LAX,DTLA
854,50300.0,DTLA,LAX
2020,50304.0,LAX,DTLA
2021,50320.0,LAX,DTLA
855,50368.0,DTLA,LAX
856,50450.0,DTLA,LAX
2022,50499.0,LAX,DTLA
2023,50517.0,LAX,DTLA
2024,50520.0,LAX,DTLA
857,50527.0,DTLA,LAX
858,50537.0,DTLA,LAX
2025,50542.0,LAX,DTLA
859,50585.0,DTLA,LAX
860,50592.0,DTLA,LAX
2026,50651.0,LAX,DTLA
2027,50698.0,LAX,DTLA
2028,50711.0,LAX,DTLA
861,50719.0,DTLA,LAX
2029,50730.0,LAX,DTLA
2030,50778.0,LAX,DTLA
2031,50808.0,LAX,DTLA
862,50811.0,DTLA,LAX
2032,50869.0,LAX,DTLA
2033,50874.0,LAX,DTLA
2034,50877.0,LAX,DTLA
863,50902.0,DTLA,LAX
864,50912.0,DTLA,LAX
865,50920.0,DTLA,LAX
2035,50923.0,LAX,DTLA
2036,50971.0,LAX,DTLA
2037,50972.0,LAX,DTLA
866,50999.0,DTLA,LAX
2038,51131.0,LAX,DTLA
867,51133.0,DTLA,LAX
2039,51134.0,LAX,DTLA
868,51165.0,DTLA,LAX
2040,51191.0,LAX,DTLA
2041,51219.0,LAX,DTLA
869,51274.0,DTLA,LAX
870,51341.0,DTLA,LAX
2042,51358.0,LAX,DTLA
2043,51398.0,LAX,DTLA
2044,51433.0,LAX,DTLA
2045,51459.0,LAX,DTLA
871,51603.0,DTLA,LAX
2046,51620.0,LAX,DTLA
872,51670.0,DTLA,LAX
873,51684.0,DTLA,LAX
874,51768.0,DTLA,LAX
2047,51777.0,LAX,DTLA
2048,51780.0,LAX,DTLA
2049,51784.0,LAX,DTLA
875,51804.0,DTLA,LAX
2050,51825.0,LAX,DTLA
2051,51853.0,LAX,DTLA
876,51897.0,DTLA,LAX
877,51915.0,DTLA,LAX
2052,51981.0,LAX,DTLA
878,52014.0,DTLA,LAX
879,52042.0,DTLA,LAX
2053,52206.0,LAX,DTLA
880,52245.0,DTLA,LAX
2054,52265.0,LAX,DTLA
881,52270.0,DTLA,LAX
882,52273.0,DTLA,LAX
2055,52290.0,LAX,DTLA
2056,52312.0,LAX,DTLA
2057,52323.0,LAX,DTLA
2058,52355.0,LAX,DTLA
883,52359.0,DTLA,LAX
2059,52365.0,LAX,DTLA
884,52383.0,DTLA,LAX
885,52390.0,DTLA,LAX
886,52429.0,DTLA,LAX
887,52440.0,DTLA,LAX
888,52506.0,DTLA,LAX
2060,52517.0,LAX,DTLA
2061,52564.0,LAX,DTLA
2062,52591.0,LAX,DTLA
2063,52595.0,LAX,DTLA
889,52607.0,DTLA,LAX
2064,52641.0,LAX,DTLA
890,52655.0,DTLA,LAX
891,52660.0,DTLA,LAX
892,52678.0,DTLA,LAX
2065,52690.0,LAX,DTLA
893,52737.0,DTLA,LAX
2066,52858.0,LAX,DTLA
2067,52917.0,LAX,DTLA
894,52920.0,DTLA,LAX
2068,52935.0,LAX,DTLA
2069,52936.0,LAX,DTLA
895,52962.0,DTLA,LAX
2070,53008.0,LAX,DTLA
2071,53021.0,LAX,DTLA
2072,53039.0,LAX,DTLA
896,53040.0,DTLA,LAX
897,53041.0,DTLA,LAX
2073,53062.0,LAX,DTLA
898,53064.0,DTLA,LAX
2074,53119.0,LAX,DTLA
2075,53139.0,LAX,DTLA
2076,53143.0,LAX,DTLA
899,53210.0,DTLA,LAX
2077,53235.0,LAX,DTLA
2078,53235.0,LAX,DTLA
900,53238.0,DTLA,LAX
901,53257.0,DTLA,LAX
2079,53264.0,LAX,DTLA
902,53276.0,DTLA,LAX
903,53303.0,DTLA,LAX
904,53315.0,DTLA,LAX
905,53341.0,DTLA,LAX
2080,53392.0,LAX,DTLA
2081,53419.0,LAX,DTLA
2082,53427.0,LAX,DTLA
2083,53443.0,LAX,DTLA
2084,53451.0,LAX,DTLA
906,53466.0,DTLA,LAX
2085,53490.0,LAX,DTLA
2086,53516.0,LAX,DTLA
2087,53522.0,LAX,DTLA
2088,53540.0,LAX,DTLA
907,53576.0,DTLA,LAX
908,53585.0,DTLA,LAX
909,53606.0,DTLA,LAX
910,53614.0,DTLA,LAX
2089,53630.0,LAX,DTLA
2090,53648.0,LAX,DTLA
911,53661.0,DTLA,LAX
2091,53676.0,LAX,DTLA
2092,53685.0,LAX,DTLA
2093,53701.0,LAX,DTLA
912,53790.0,DTLA,LAX
913,53827.0,DTLA,LAX
914,53918.0,DTLA,LAX
915,53956.0,DTLA,LAX
916,53967.0,DTLA,LAX
917,54009.0,DTLA,LAX
2094,54092.0,LAX,DTLA
2095,54161.0,LAX,DTLA
918,54174.0,DTLA,LAX
919,54176.0,DTLA,LAX
920,54182.0,DTLA,LAX
921,54220.0,DTLA,LAX
2096,54353.0,LAX,DTLA
922,54438.0,DTLA,LAX
923,54462.0,DTLA,LAX
2097,54488.0,LAX,DTLA
2098,54514.0,LAX,DTLA
2099,54561.0,LAX,DTLA
924,54629.0,DTLA,LAX
925,54657.0,DTLA,LAX
926,54665.0,DTLA,LAX
