passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
1627,34500.0,LAX,DTLA
1626,34500.0,LAX,DTLA
565,34505.0,DTLA,LAX
566,34516.0,DTLA,LAX
1628,34533.0,LAX,DTLA
1629,34534.0,LAX,DTLA
567,34537.0,DTLA,LAX
568,34565.0,DTLA,LAX
569,34589.0,DTLA,LAX
570,34617.0,DTLA,LAX
571,34659.0,DTLA,LAX
1630,34674.0,LAX,DTLA
572,34681.0,DTLA,LAX
573,34683.0,DTLA,LAX
574,34689.0,DTLA,LAX
575,34698.0,DTLA,LAX
1631,34740.0,LAX,DTLA
1632,34810.0,LAX,DTLA
1633,34842.0,LAX,DTLA
576,34848.0,DTLA,LAX
577,34875.0,DTLA,LAX
578,34935.0,DTLA,LAX
579,34970.0,DTLA,LAX
580,34978.0,DTLA,LAX
581,34978.0,DTLA,LAX
582,34989.0,DTLA,LAX
583,34990.0,DTLA,LAX
584,34997.0,DTLA,LAX
1634,35056.0,LAX,DTLA
1635,35080.0,LAX,DTLA
1636,35088.0,LAX,DTLA
585,35103.0,DTLA,LAX
1637,35111.0,LAX,DTLA
1638,35186.0,LAX,DTLA
1639,35224.0,LAX,DTLA
1640,35243.0,LAX,DTLA
586,35270.0,DTLA,LAX
1641,35292.0,LAX,DTLA
587,35311.0,DTLA,LAX
1642,35352.0,LAX,DTLA
1643,35452.0,LAX,DTLA
588,35492.0,DTLA,LAX
1644,35513.0,LAX,DTLA
1645,35527.0,LAX,DTLA
589,35529.0,DTLA,LAX
590,35530.0,DTLA,LAX
1646,35533.0,LAX,DTLA
1647,35548.0,LAX,DTLA
1648,35562.0,LAX,DTLA
1649,35571.0,LAX,DTLA
591,35572.0,DTLA,LAX
592,35585.0,DTLA,LAX
1650,35589.0,LAX,DTLA
1651,35595.0,LAX,DTLA
1652,35607.0,LAX,DTLA
1653,35641.0,LAX,DTLA
593,35667.0,DTLA,LAX
594,35686.0,DTLA,LAX
596,35737.0,DTLA,LAX
595,35737.0,DTLA,LAX
597,35754.0,DTLA,LAX
598,35759.0,DTLA,LAX
1654,35776.0,LAX,DTLA
1655,35781.0,LAX,DTLA
1656,35794.0,LAX,DTLA
1657,35799.0,LAX,DTLA
1658,35841.0,LAX,DTLA
599,35853.0,DTLA,LAX
1659,35872.0,LAX,DTLA
1660,35873.0,LAX,DTLA
1661,35882.0,LAX,DTLA
1662,35895.0,LAX,DTLA
1663,35901.0,LAX,DTLA
1664,35909.0,LAX,DTLA
1665,35913.0,LAX,DTLA
1666,35953.0,LAX,DTLA
600,35964.0,DTLA,LAX
1667,35974.0,LAX,DTLA
1668,35985.0,LAX,DTLA
1669,35992.0,LAX,DTLA
601,36015.0,DTLA,LAX
1670,36025.0,LAX,DTLA
602,36029.0,DTLA,LAX
1671,36032.0,LAX,DTLA
603,36054.0,DTLA,LAX
604,36069.0,DTLA,LAX
1672,36127.0,LAX,DTLA
605,36143.0,DTLA,LAX
606,36145.0,DTLA,LAX
1673,36175.0,LAX,DTLA
607,36179.0,DTLA,LAX
608,36207.0,DTLA,LAX
609,36306.0,DTLA,LAX
610,36331.0,DTLA,LAX
611,36347.0,DTLA,LAX
1674,36374.0,LAX,DTLA
612,36454.0,DTLA,LAX
1675,36455.0,LAX,DTLA
1676,36468.0,LAX,DTLA
613,36480.0,DTLA,LAX
614,36493.0,DTLA,LAX
1677,36499.0,LAX,DTLA
1678,36608.0,LAX,DTLA
615,36623.0,DTLA,LAX
1679,36641.0,LAX,DTLA
616,36648.0,DTLA,LAX
617,36672.0,DTLA,LAX
1680,36689.0,LAX,DTLA
1681,36690.0,LAX,DTLA
1682,36709.0,LAX,DTLA
1683,36718.0,LAX,DTLA
618,36732.0,DTLA,LAX
619,36732.0,DTLA,LAX
1684,36759.0,LAX,DTLA
620,36760.0,DTLA,LAX
1685,36773.0,LAX,DTLA
1686,36797.0,LAX,DTLA
621,36890.0,DTLA,LAX
1687,36911.0,LAX,DTLA
622,36929.0,DTLA,LAX
623,36934.0,DTLA,LAX
624,36949.0,DTLA,LAX
1688,36960.0,LAX,DTLA
625,36970.0,DTLA,LAX
626,36974.0,DTLA,LAX
1689,36995.0,LAX,DTLA
1690,37028.0,LAX,DTLA
627,37045.0,DTLA,LAX
628,37049.0,DTLA,LAX
1691,37052.0,LAX,DTLA
629,37070.0,DTLA,LAX
630,37085.0,DTLA,LAX
631,37086.0,DTLA,LAX
1692,37105.0,LAX,DTLA
632,37180.0,DTLA,LAX
1693,37197.0,LAX,DTLA
1694,37197.0,LAX,DTLA
633,37272.0,DTLA,LAX
634,37275.0,DTLA,LAX
1695,37343.0,LAX,DTLA
635,37348.0,DTLA,LAX
1696,37396.0,LAX,DTLA
1697,37411.0,LAX,DTLA
636,37426.0,DTLA,LAX
1698,37427.0,LAX,DTLA
637,37434.0,DTLA,LAX
638,37437.0,DTLA,LAX
639,37471.0,DTLA,LAX
640,37484.0,DTLA,LAX
1699,37504.0,LAX,DTLA
641,37521.0,DTLA,LAX
1700,37534.0,LAX,DTLA
1701,37559.0,LAX,DTLA
642,37566.0,DTLA,LAX
1702,37573.0,LAX,DTLA
1703,37579.0,LAX,DTLA
1704,37631.0,LAX,DTLA
1705,37645.0,LAX,DTLA
643,37668.0,DTLA,LAX
1706,37680.0,LAX,DTLA
1707,37699.0,LAX,DTLA
1708,37709.0,LAX,DTLA
644,37716.0,DTLA,LAX
1709,37725.0,LAX,DTLA
645,37730.0,DTLA,LAX
646,37736.0,DTLA,LAX
1710,37751.0,LAX,DTLA
1711,37765.0,LAX,DTLA
647,37766.0,DTLA,LAX
1712,37775.0,LAX,DTLA
648,37781.0,DTLA,LAX
1713,37783.0,LAX,DTLA
1714,37803.0,LAX,DTLA
1715,37821.0,LAX,DTLA
649,37830.0,DTLA,LAX
1716,37849.0,LAX,DTLA
650,37855.0,DTLA,LAX
1717,37951.0,LAX,DTLA
1718,37956.0,LAX,DTLA
651,37962.0,DTLA,LAX
1719,37985.0,LAX,DTLA
652,37997.0,DTLA,LAX
1720,37997.0,LAX,DTLA
653,38096.0,DTLA,LAX
654,38135.0,DTLA,LAX
655,38160.0,DTLA,LAX
656,38185.0,DTLA,LAX
657,38267.0,DTLA,LAX
658,38289.0,DTLA,LAX
659,38325.0,DTLA,LAX
660,38365.0,DTLA,LAX
661,38421.0,DTLA,LAX
662,38424.0,DTLA,LAX
1721,38455.0,LAX,DTLA
663,38460.0,DTLA,LAX
1722,38476.0,LAX,DTLA
664,38477.0,DTLA,LAX
1723,38488.0,LAX,DTLA
665,38519.0,DTLA,LAX
666,38539.0,DTLA,LAX
667,38547.0,DTLA,LAX
1724,38565.0,LAX,DTLA
1725,38570.0,LAX,DTLA
1726,38580.0,LAX,DTLA
668,38585.0,DTLA,LAX
1727,38603.0,LAX,DTLA
1728,38634.0,LAX,DTLA
1729,38639.0,LAX,DTLA
1730,38642.0,LAX,DTLA
669,38658.0,DTLA,LAX
670,38663.0,DTLA,LAX
671,38742.0,DTLA,LAX
1731,38747.0,LAX,DTLA
1732,38750.0,LAX,DTLA
1733,38804.0,LAX,DTLA
672,38804.0,DTLA,LAX
673,38810.0,DTLA,LAX
1734,38813.0,LAX,DTLA
1735,38843.0,LAX,DTLA
674,38850.0,DTLA,LAX
675,38878.0,DTLA,LAX
676,38893.0,DTLA,LAX
1736,38938.0,LAX,DTLA
1737,38942.0,LAX,DTLA
677,38954.0,DTLA,LAX
1738,38975.0,LAX,DTLA
678,38991.0,DTLA,LAX
679,39001.0,DTLA,LAX
1739,39007.0,LAX,DTLA
1740,39039.0,LAX,DTLA
1741,39041.0,LAX,DTLA
680,39046.0,DTLA,LAX
681,39053.0,DTLA,LAX
1742,39067.0,LAX,DTLA
1743,39082.0,LAX,DTLA
1744,39087.0,LAX,DTLA
682,39095.0,DTLA,LAX
1745,39133.0,LAX,DTLA
1746,39200.0,LAX,DTLA
1747,39227.0,LAX,DTLA
1748,39235.0,LAX,DTLA
1749,39244.0,LAX,DTLA
683,39256.0,DTLA,LAX
1750,39271.0,LAX,DTLA
1751,39294.0,LAX,DTLA
1752,39344.0,LAX,DTLA
684,39407.0,DTLA,LAX
1753,39437.0,LAX,DTLA
685,39440.0,DTLA,LAX
686,39480.0,DTLA,LAX
687,39514.0,DTLA,LAX
688,39532.0,DTLA,LAX
689,39562.0,DTLA,LAX
690,39578.0,DTLA,LAX
1754,39635.0,LAX,DTLA
1755,39660.0,LAX,DTLA
1756,39661.0,LAX,DTLA
1757,39664.0,LAX,DTLA
1758,39669.0,LAX,DTLA
691,39670.0,DTLA,LAX
1759,39672.0,LAX,DTLA
692,39678.0,DTLA,LAX
1760,39689.0,LAX,DTLA
693,39704.0,DTLA,LAX
1761,39713.0,LAX,DTLA
1762,39741.0,LAX,DTLA
694,39750.0,DTLA,LAX
1763,39791.0,LAX,DTLA
695,39793.0,DTLA,LAX
696,39813.0,DTLA,LAX
1764,39818.0,LAX,DTLA
697,39820.0,DTLA,LAX
1765,39824.0,LAX,DTLA
698,39839.0,DTLA,LAX
699,39860.0,DTLA,LAX
1766,39862.0,LAX,DTLA
1767,39867.0,LAX,DTLA
700,39873.0,DTLA,LAX
701,39888.0,DTLA,LAX
1768,39892.0,LAX,DTLA
1769,39893.0,LAX,DTLA
702,39914.0,DTLA,LAX
1770,39928.0,LAX,DTLA
1771,39935.0,LAX,DTLA
703,39944.0,DTLA,LAX
1772,40005.0,LAX,DTLA
1773,40013.0,LAX,DTLA
704,40021.0,DTLA,LAX
1774,40068.0,LAX,DTLA
705,40084.0,DTLA,LAX
706,40110.0,DTLA,LAX
707,40134.0,DTLA,LAX
708,40167.0,DTLA,LAX
1775,40168.0,LAX,DTLA
709,40170.0,DTLA,LAX
710,40191.0,DTLA,LAX
1776,40198.0,LAX,DTLA
711,40234.0,DTLA,LAX
1777,40234.0,LAX,DTLA
712,40236.0,DTLA,LAX
1778,40311.0,LAX,DTLA
1779,40350.0,LAX,DTLA
713,40353.0,DTLA,LAX
1780,40358.0,LAX,DTLA
1781,40374.0,LAX,DTLA
714,40383.0,DTLA,LAX
715,40395.0,DTLA,LAX
716,40404.0,DTLA,LAX
717,40411.0,DTLA,LAX
718,40412.0,DTLA,LAX
1782,40464.0,LAX,DTLA
1783,40471.0,LAX,DTLA
1784,40477.0,LAX,DTLA
719,40485.0,DTLA,LAX
720,40488.0,DTLA,LAX
1785,40503.0,LAX,DTLA
1786,40563.0,LAX,DTLA
721,40625.0,DTLA,LAX
1787,40631.0,LAX,DTLA
1788,40635.0,LAX,DTLA
722,40657.0,DTLA,LAX
723,40669.0,DTLA,LAX
724,40694.0,DTLA,LAX
725,40695.0,DTLA,LAX
726,40717.0,DTLA,LAX
727,40720.0,DTLA,LAX
1789,40735.0,LAX,DTLA
728,40773.0,DTLA,LAX
1790,40787.0,LAX,DTLA
1791,40820.0,LAX,DTLA
729,40842.0,DTLA,LAX
1792,40849.0,LAX,DTLA
730,40852.0,DTLA,LAX
731,40882.0,DTLA,LAX
1793,40897.0,LAX,DTLA
1794,40922.0,LAX,DTLA
1795,40960.0,LAX,DTLA
1796,41006.0,LAX,DTLA
1797,41020.0,LAX,DTLA
1798,41085.0,LAX,DTLA
732,41126.0,DTLA,LAX
733,41130.0,DTLA,LAX
1799,41157.0,LAX,DTLA
734,41164.0,DTLA,LAX
1800,41167.0,LAX,DTLA
1801,41193.0,LAX,DTLA
1802,41215.0,LAX,DTLA
1803,41221.0,LAX,DTLA
735,41239.0,DTLA,LAX
1804,41243.0,LAX,DTLA
1805,41290.0,LAX,DTLA
736,41295.0,DTLA,LAX
737,41316.0,DTLA,LAX
738,41322.0,DTLA,LAX
1806,41338.0,LAX,DTLA
739,41398.0,DTLA,LAX
740,41410.0,DTLA,LAX
1807,41438.0,LAX,DTLA
1808,41452.0,LAX,DTLA
1809,41469.0,LAX,DTLA
1810,41474.0,LAX,DTLA
1811,41480.0,LAX,DTLA
741,41503.0,DTLA,LAX
742,41555.0,DTLA,LAX
743,41594.0,DTLA,LAX
1812,41613.0,LAX,DTLA
1813,41634.0,LAX,DTLA
1814,41665.0,LAX,DTLA
744,41713.0,DTLA,LAX
745,41714.0,DTLA,LAX
1815,41750.0,LAX,DTLA
1816,41755.0,LAX,DTLA
1817,41790.0,LAX,DTLA
1818,41794.0,LAX,DTLA
1819,41795.0,LAX,DTLA
746,41823.0,DTLA,LAX
1820,41827.0,LAX,DTLA
1821,41838.0,LAX,DTLA
747,41841.0,DTLA,LAX
1822,41885.0,LAX,DTLA
1823,41889.0,LAX,DTLA
1824,41960.0,LAX,DTLA
1825,41983.0,LAX,DTLA
1826,41987.0,LAX,DTLA
748,41992.0,DTLA,LAX
749,42066.0,DTLA,LAX
1827,42143.0,LAX,DTLA
1828,42165.0,LAX,DTLA
750,42204.0,DTLA,LAX
1829,42228.0,LAX,DTLA
752,42297.0,DTLA,LAX
751,42297.0,DTLA,LAX
753,42313.0,DTLA,LAX
1830,42366.0,LAX,DTLA
1831,42377.0,LAX,DTLA
754,42398.0,DTLA,LAX
755,42436.0,DTLA,LAX
1832,42458.0,LAX,DTLA
1833,42483.0,LAX,DTLA
1834,42513.0,LAX,DTLA
1835,42544.0,LAX,DTLA
1836,42551.0,LAX,DTLA
1837,42614.0,LAX,DTLA
756,42627.0,DTLA,LAX
1838,42628.0,LAX,DTLA
757,42652.0,DTLA,LAX
1839,42656.0,LAX,DTLA
1840,42680.0,LAX,DTLA
758,42687.0,DTLA,LAX
1841,42712.0,LAX,DTLA
759,42716.0,DTLA,LAX
1842,42717.0,LAX,DTLA
760,42744.0,DTLA,LAX
761,42755.0,DTLA,LAX
762,42771.0,DTLA,LAX
763,42953.0,DTLA,LAX
764,42962.0,DTLA,LAX
765,42968.0,DTLA,LAX
1843,42989.0,LAX,DTLA
1844,42994.0,LAX,DTLA
766,43001.0,DTLA,LAX
1845,43015.0,LAX,DTLA
767,43034.0,DTLA,LAX
1846,43063.0,LAX,DTLA
1847,43074.0,LAX,DTLA
1848,43074.0,LAX,DTLA
1849,43093.0,LAX,DTLA
1850,43108.0,LAX,DTLA
768,43150.0,DTLA,LAX
1851,43165.0,LAX,DTLA
1852,43169.0,LAX,DTLA
1853,43195.0,LAX,DTLA
1854,43289.0,LAX,DTLA
769,43296.0,DTLA,LAX
770,43301.0,DTLA,LAX
1855,43305.0,LAX,DTLA
1856,43341.0,LAX,DTLA
771,43402.0,DTLA,LAX
1857,43411.0,LAX,DTLA
772,43420.0,DTLA,LAX
1858,43512.0,LAX,DTLA
1859,43531.0,LAX,DTLA
773,43531.0,DTLA,LAX
1860,43539.0,LAX,DTLA
1861,43541.0,LAX,DTLA
774,43557.0,DTLA,LAX
1862,43595.0,LAX,DTLA
1863,43604.0,LAX,DTLA
1864,43617.0,LAX,DTLA
1865,43632.0,LAX,DTLA
1866,43688.0,LAX,DTLA
1867,43690.0,LAX,DTLA
1868,43706.0,LAX,DTLA
1869,43739.0,LAX,DTLA
775,43757.0,DTLA,LAX
776,43833.0,DTLA,LAX
777,43930.0,DTLA,LAX
1870,43931.0,LAX,DTLA
778,44041.0,DTLA,LAX
779,44049.0,DTLA,LAX
1871,44068.0,LAX,DTLA
1872,44121.0,LAX,DTLA
780,44151.0,DTLA,LAX
1873,44231.0,LAX,DTLA
781,44252.0,DTLA,LAX
782,44254.0,DTLA,LAX
783,44327.0,DTLA,LAX
1874,44364.0,LAX,DTLA
784,44371.0,DTLA,LAX
785,44397.0,DTLA,LAX
786,44405.0,DTLA,LAX
787,44457.0,DTLA,LAX
1875,44547.0,LAX,DTLA
1876,44562.0,LAX,DTLA
1877,44569.0,LAX,DTLA
1878,44580.0,LAX,DTLA
788,44609.0,DTLA,LAX
1879,44641.0,LAX,DTLA
1880,44685.0,LAX,DTLA
1881,44688.0,LAX,DTLA
1882,44696.0,LAX,DTLA
1883,44709.0,LAX,DTLA
1884,44742.0,LAX,DTLA
1885,44750.0,LAX,DTLA
1886,44754.0,LAX,DTLA
789,44778.0,DTLA,LAX
790,44786.0,DTLA,LAX
1887,44789.0,LAX,DTLA
791,44836.0,DTLA,LAX
1888,44845.0,LAX,DTLA
1889,44845.0,LAX,DTLA
1890,44846.0,LAX,DTLA
792,44946.0,DTLA,LAX
1891,44950.0,LAX,DTLA
793,45034.0,DTLA,LAX
1892,45051.0,LAX,DTLA
794,45115.0,DTLA,LAX
1893,45124.0,LAX,DTLA
795,45231.0,DTLA,LAX
1894,45279.0,LAX,DTLA
796,45284.0,DTLA,LAX
1895,45296.0,LAX,DTLA
797,45335.0,DTLA,LAX
798,45340.0,DTLA,LAX
1896,45357.0,LAX,DTLA
1897,45360.0,LAX,DTLA
1898,45378.0,LAX,DTLA
1899,45385.0,LAX,DTLA
799,45403.0,DTLA,LAX
1900,45420.0,LAX,DTLA
1901,45422.0,LAX,DTLA
1902,45426.0,LAX,DTLA
1903,45436.0,LAX,DTLA
1904,45440.0,LAX,DTLA
1905,45460.0,LAX,DTLA
800,45470.0,DTLA,LAX
801,45474.0,DTLA,LAX
1906,45477.0,LAX,DTLA
1907,45487.0,LAX,DTLA
1908,45525.0,LAX,DTLA
1909,45528.0,LAX,DTLA
802,45542.0,DTLA,LAX
803,45551.0,DTLA,LAX
1910,45563.0,LAX,DTLA
1911,45568.0,LAX,DTLA
804,45573.0,DTLA,LAX
1912,45603.0,LAX,DTLA
805,45609.0,DTLA,LAX
1913,45649.0,LAX,DTLA
806,45658.0,DTLA,LAX
807,45672.0,DTLA,LAX
1914,45697.0,LAX,DTLA
808,45753.0,DTLA,LAX
809,45759.0,DTLA,LAX
810,45933.0,DTLA,LAX
811,45996.0,DTLA,LAX
812,46007.0,DTLA,LAX
813,46040.0,DTLA,LAX
1915,46070.0,LAX,DTLA
1916,46080.0,LAX,DTLA
814,46098.0,DTLA,LAX
1917,46112.0,LAX,DTLA
815,46119.0,DTLA,LAX
1918,46136.0,LAX,DTLA
1919,46149.0,LAX,DTLA
816,46190.0,DTLA,LAX
817,46270.0,DTLA,LAX
1920,46271.0,LAX,DTLA
1921,46299.0,LAX,DTLA
1922,46305.0,LAX,DTLA
818,46329.0,DTLA,LAX
819,46386.0,DTLA,LAX
1923,46399.0,LAX,DTLA
1924,46408.0,LAX,DTLA
820,46411.0,DTLA,LAX
821,46414.0,DTLA,LAX
1925,46417.0,LAX,DTLA
822,46423.0,DTLA,LAX
1926,46449.0,LAX,DTLA
1927,46468.0,LAX,DTLA
1928,46498.0,LAX,DTLA
823,46506.0,DTLA,LAX
824,46528.0,DTLA,LAX
1929,46531.0,LAX,DTLA
1930,46533.0,LAX,DTLA
1931,46555.0,LAX,DTLA
1932,46564.0,LAX,DTLA
1933,46585.0,LAX,DTLA
1934,46610.0,LAX,DTLA
1935,46630.0,LAX,DTLA
825,46640.0,DTLA,LAX
1936,46649.0,LAX,DTLA
1937,46694.0,LAX,DTLA
1938,46790.0,LAX,DTLA
826,46842.0,DTLA,LAX
1939,46849.0,LAX,DTLA
1940,46873.0,LAX,DTLA
827,46876.0,DTLA,LAX
1941,46899.0,LAX,DTLA
1942,46910.0,LAX,DTLA
1943,46964.0,LAX,DTLA
1944,46991.0,LAX,DTLA
1945,46992.0,LAX,DTLA
1946,47028.0,LAX,DTLA
1947,47043.0,LAX,DTLA
1948,47044.0,LAX,DTLA
1949,47051.0,LAX,DTLA
1950,47067.0,LAX,DTLA
828,47093.0,DTLA,LAX
1951,47097.0,LAX,DTLA
1952,47100.0,LAX,DTLA
1953,47106.0,LAX,DTLA
1954,47108.0,LAX,DTLA
1955,47122.0,LAX,DTLA
1956,47127.0,LAX,DTLA
1957,47138.0,LAX,DTLA
829,47159.0,DTLA,LAX
830,47159.0,DTLA,LAX
1958,47176.0,LAX,DTLA
1959,47178.0,LAX,DTLA
1960,47183.0,LAX,DTLA
1961,47194.0,LAX,DTLA
1962,47216.0,LAX,DTLA
1963,47235.0,LAX,DTLA
1964,47239.0,LAX,DTLA
1965,47255.0,LAX,DTLA
1966,47265.0,LAX,DTLA
831,47266.0,DTLA,LAX
1967,47271.0,LAX,DTLA
1968,47282.0,LAX,DTLA
832,47289.0,DTLA,LAX
833,47324.0,DTLA,LAX
1969,47340.0,LAX,DTLA
1970,47345.0,LAX,DTLA
834,47357.0,DTLA,LAX
835,47400.0,DTLA,LAX
836,47478.0,DTLA,LAX
1971,47494.0,LAX,DTLA
1972,47503.0,LAX,DTLA
837,47519.0,DTLA,LAX
838,47567.0,DTLA,LAX
1973,47594.0,LAX,DTLA
839,47600.0,DTLA,LAX
1974,47617.0,LAX,DTLA
840,47622.0,DTLA,LAX
1975,47644.0,LAX,DTLA
841,47653.0,DTLA,LAX
842,47682.0,DTLA,LAX
1976,47725.0,LAX,DTLA
1977,47749.0,LAX,DTLA
843,47758.0,DTLA,LAX
844,47762.0,DTLA,LAX
1978,47788.0,LAX,DTLA
845,47831.0,DTLA,LAX
846,47834.0,DTLA,LAX
847,47900.0,DTLA,LAX
1979,47914.0,LAX,DTLA
1980,47928.0,LAX,DTLA
848,47977.0,DTLA,LAX
849,48022.0,DTLA,LAX
850,48102.0,DTLA,LAX
851,48129.0,DTLA,LAX
1981,48133.0,LAX,DTLA
1982,48179.0,LAX,DTLA
1983,48208.0,LAX,DTLA
852,48209.0,DTLA,LAX
1984,48244.0,LAX,DTLA
853,48264.0,DTLA,LAX
1985,48353.0,LAX,DTLA
854,48370.0,DTLA,LAX
855,48421.0,DTLA,LAX
1986,48450.0,LAX,DTLA
1987,48485.0,LAX,DTLA
1988,48534.0,LAX,DTLA
1989,48537.0,LAX,DTLA
1990,48542.0,LAX,DTLA
856,48544.0,DTLA,LAX
1991,48581.0,LAX,DTLA
1992,48585.0,LAX,DTLA
1993,48587.0,LAX,DTLA
857,48638.0,DTLA,LAX
858,48725.0,DTLA,LAX
859,48768.0,DTLA,LAX
1994,48776.0,LAX,DTLA
1995,48830.0,LAX,DTLA
860,48846.0,DTLA,LAX
861,48848.0,DTLA,LAX
862,48849.0,DTLA,LAX
1996,48872.0,LAX,DTLA
863,48912.0,DTLA,LAX
864,48949.0,DTLA,LAX
865,49043.0,DTLA,LAX
866,49132.0,DTLA,LAX
1997,49145.0,LAX,DTLA
867,49146.0,DTLA,LAX
868,49172.0,DTLA,LAX
869,49181.0,DTLA,LAX
870,49198.0,DTLA,LAX
1998,49212.0,LAX,DTLA
1999,49313.0,LAX,DTLA
871,49316.0,DTLA,LAX
872,49318.0,DTLA,LAX
2000,49336.0,LAX,DTLA
873,49377.0,DTLA,LAX
2001,49378.0,LAX,DTLA
2002,49501.0,LAX,DTLA
2003,49506.0,LAX,DTLA
2004,49518.0,LAX,DTLA
2005,49539.0,LAX,DTLA
874,49548.0,DTLA,LAX
875,49562.0,DTLA,LAX
2006,49571.0,LAX,DTLA
2007,49581.0,LAX,DTLA
2008,49591.0,LAX,DTLA
2009,49602.0,LAX,DTLA
2010,49615.0,LAX,DTLA
2011,49617.0,LAX,DTLA
876,49641.0,DTLA,LAX
877,49710.0,DTLA,LAX
878,49759.0,DTLA,LAX
879,49816.0,DTLA,LAX
880,49837.0,DTLA,LAX
881,49847.0,DTLA,LAX
882,49858.0,DTLA,LAX
883,49908.0,DTLA,LAX
2012,49942.0,LAX,DTLA
884,49955.0,DTLA,LAX
885,49958.0,DTLA,LAX
2013,49966.0,LAX,DTLA
2014,49968.0,LAX,DTLA
2015,49973.0,LAX,DTLA
2016,49983.0,LAX,DTLA
2017,49988.0,LAX,DTLA
2018,49991.0,LAX,DTLA
886,50020.0,DTLA,LAX
2019,50036.0,LAX,DTLA
2020,50040.0,LAX,DTLA
2021,50064.0,LAX,DTLA
2022,50067.0,LAX,DTLA
2023,50092.0,LAX,DTLA
2024,50101.0,LAX,DTLA
2025,50123.0,LAX,DTLA
887,50137.0,DTLA,LAX
2026,50137.0,LAX,DTLA
888,50155.0,DTLA,LAX
2027,50156.0,LAX,DTLA
2028,50162.0,LAX,DTLA
2029,50174.0,LAX,DTLA
889,50177.0,DTLA,LAX
2030,50178.0,LAX,DTLA
2031,50194.0,LAX,DTLA
2032,50195.0,LAX,DTLA
2033,50196.0,LAX,DTLA
2034,50253.0,LAX,DTLA
890,50289.0,DTLA,LAX
891,50346.0,DTLA,LAX
892,50359.0,DTLA,LAX
893,50409.0,DTLA,LAX
894,50420.0,DTLA,LAX
2035,50487.0,LAX,DTLA
2036,50493.0,LAX,DTLA
2037,50529.0,LAX,DTLA
2038,50530.0,LAX,DTLA
2039,50535.0,LAX,DTLA
2040,50619.0,LAX,DTLA
895,50657.0,DTLA,LAX
2041,50658.0,LAX,DTLA
2042,50682.0,LAX,DTLA
896,50693.0,DTLA,LAX
897,50815.0,DTLA,LAX
898,50832.0,DTLA,LAX
899,50832.0,DTLA,LAX
2043,50847.0,LAX,DTLA
900,50926.0,DTLA,LAX
2044,50930.0,LAX,DTLA
2045,50933.0,LAX,DTLA
2046,50942.0,LAX,DTLA
901,50959.0,DTLA,LAX
2047,50972.0,LAX,DTLA
2048,50977.0,LAX,DTLA
2049,51002.0,LAX,DTLA
902,51058.0,DTLA,LAX
2050,51084.0,LAX,DTLA
2051,51116.0,LAX,DTLA
903,51156.0,DTLA,LAX
2052,51225.0,LAX,DTLA
904,51233.0,DTLA,LAX
905,51247.0,DTLA,LAX
2053,51250.0,LAX,DTLA
2054,51316.0,LAX,DTLA
2055,51342.0,LAX,DTLA
2056,51351.0,LAX,DTLA
906,51381.0,DTLA,LAX
2057,51396.0,LAX,DTLA
2058,51405.0,LAX,DTLA
908,51414.0,DTLA,LAX
907,51414.0,DTLA,LAX
2059,51415.0,LAX,DTLA
2060,51422.0,LAX,DTLA
2061,51430.0,LAX,DTLA
2062,51443.0,LAX,DTLA
2063,51457.0,LAX,DTLA
2064,51473.0,LAX,DTLA
909,51482.0,DTLA,LAX
910,51523.0,DTLA,LAX
2065,51530.0,LAX,DTLA
2066,51555.0,LAX,DTLA
2067,51597.0,LAX,DTLA
2068,51605.0,LAX,DTLA
2069,51617.0,LAX,DTLA
2070,51624.0,LAX,DTLA
911,51645.0,DTLA,LAX
2071,51717.0,LAX,DTLA
912,51769.0,DTLA,LAX
913,51770.0,DTLA,LAX
914,51849.0,DTLA,LAX
2072,51867.0,LAX,DTLA
2073,51914.0,LAX,DTLA
2074,51918.0,LAX,DTLA
2075,51941.0,LAX,DTLA
2076,51942.0,LAX,DTLA
915,51942.0,DTLA,LAX
916,52070.0,DTLA,LAX
917,52091.0,DTLA,LAX
2077,52101.0,LAX,DTLA
2078,52123.0,LAX,DTLA
2079,52130.0,LAX,DTLA
2080,52136.0,LAX,DTLA
918,52185.0,DTLA,LAX
2081,52194.0,LAX,DTLA
919,52239.0,DTLA,LAX
2082,52255.0,LAX,DTLA
920,52342.0,DTLA,LAX
2083,52364.0,LAX,DTLA
921,52419.0,DTLA,LAX
2084,52430.0,LAX,DTLA
922,52507.0,DTLA,LAX
2085,52515.0,LAX,DTLA
923,52555.0,DTLA,LAX
924,52626.0,DTLA,LAX
2086,52651.0,LAX,DTLA
925,52674.0,DTLA,LAX
926,52748.0,DTLA,LAX
2087,52757.0,LAX,DTLA
2088,52794.0,LAX,DTLA
2089,52805.0,LAX,DTLA
927,52878.0,DTLA,LAX
928,52910.0,DTLA,LAX
929,52924.0,DTLA,LAX
930,52958.0,DTLA,LAX
931,53135.0,DTLA,LAX
932,53136.0,DTLA,LAX
933,53139.0,DTLA,LAX
934,53254.0,DTLA,LAX
935,53305.0,DTLA,LAX
2090,53329.0,LAX,DTLA
2091,53355.0,LAX,DTLA
936,53358.0,DTLA,LAX
2092,53382.0,LAX,DTLA
937,53406.0,DTLA,LAX
2093,53409.0,LAX,DTLA
938,53460.0,DTLA,LAX
2094,53501.0,LAX,DTLA
