passenger_arrival_time,origin_vertiport_id,destination_vertiport_id,passenger_id
39951,SJ,SFO,1067
39969,SFO,SJ,1068
39992,SJ,SFO,1069
40021,SFO,SJ,1070
40033,SJ,SFO,1071
40066,SFO,SJ,1072
40086,SJ,SFO,1073
40103,SFO,SJ,1074
40139,SJ,SFO,1075
40149,SFO,SJ,1076
40188,SJ,SFO,1077
40208,SFO,SJ,1078
40233,SJ,SFO,1079
40267,SFO,SJ,1080
40283,SJ,SFO,1081
40318,SFO,SJ,1082
40341,SJ,SFO,1083
40368,SFO,SJ,1084
40387,SJ,SFO,1085
40419,SFO,SJ,1086
40442,SJ,SFO,1087
40464,SFO,SJ,1088
40496,SJ,SFO,1089
40513,SFO,SJ,1090
40548,SJ,SFO,1091
40560,SFO,SJ,1092
40600,SFO,SJ,1093
40604,SJ,SFO,1094
40640,SFO,SJ,1095
40647,SJ,SFO,1096
40687,SFO,SJ,1097
40698,SJ,SFO,1098
40742,SFO,SJ,1099
40748,SJ,SFO,1100
40785,SFO,SJ,1101
40793,SJ,SFO,1102
40815,SFO,SJ,1103
40849,SJ,SFO,1104
40857,SFO,SJ,1105
40907,SFO,SJ,1106
40908,SJ,SFO,1107
40952,SJ,SFO,1108
40958,SFO,SJ,1109
40989,SJ,SFO,1110
40998,SFO,SJ,1111
41039,SJ,SFO,1112
41046,SFO,SJ,1113
41082,SJ,SFO,1114
41100,SFO,SJ,1115
41124,SJ,SFO,1116
41154,SFO,SJ,1117
41172,SJ,SFO,1118
41196,SFO,SJ,1119
41219,SJ,SFO,1120
41237,SFO,SJ,1121
41260,SJ,SFO,1122
41288,SFO,SJ,1123
41304,SJ,SFO,1124
41350,SJ,SFO,1125
41353,SFO,SJ,1126
41398,SJ,SFO,1127
41402,SFO,SJ,1128
41449,SFO,SJ,1129
41458,SJ,SFO,1130
41497,SFO,SJ,1131
41506,SJ,SFO,1132
41542,SFO,SJ,1133
41572,SJ,SFO,1134
41578,SFO,SJ,1135
41610,SJ,SFO,1136
41621,SFO,SJ,1137
41674,SJ,SFO,1138
41681,SFO,SJ,1139
41724,SJ,SFO,1140
41731,SFO,SJ,1141
41762,SFO,SJ,1142
41786,SJ,SFO,1143
41813,SFO,SJ,1144
41830,SJ,SFO,1145
41867,SJ,SFO,1146
41869,SFO,SJ,1147
41908,SJ,SFO,1148
41911,SFO,SJ,1149
41945,SJ,SFO,1150
41951,SFO,SJ,1151
41988,SJ,SFO,1152
42004,SFO,SJ,1153
42032,SJ,SFO,1154
42062,SFO,SJ,1155
42073,SJ,SFO,1156
42101,SFO,SJ,1157
42116,SJ,SFO,1158
42138,SFO,SJ,1159
42153,SJ,SFO,1160
42184,SFO,SJ,1161
42206,SJ,SFO,1162
42242,SFO,SJ,1163
42252,SJ,SFO,1164
42289,SJ,SFO,1165
42298,SFO,SJ,1166
42346,SFO,SJ,1167
42349,SJ,SFO,1168
42392,SJ,SFO,1169
42394,SFO,SJ,1170
42439,SJ,SFO,1171
42440,SFO,SJ,1172
42484,SJ,SFO,1173
42485,SFO,SJ,1174
42527,SFO,SJ,1175
42546,SJ,SFO,1176
42572,SFO,SJ,1177
42597,SJ,SFO,1178
42615,SFO,SJ,1179
42638,SJ,SFO,1180
42655,SFO,SJ,1181
42690,SJ,SFO,1182
42710,SFO,SJ,1183
42733,SJ,SFO,1184
42755,SFO,SJ,1185
42778,SJ,SFO,1186
42797,SFO,SJ,1187
42829,SJ,SFO,1188
42837,SFO,SJ,1189
42885,SFO,SJ,1190
42886,SJ,SFO,1191
42933,SFO,SJ,1192
42936,SJ,SFO,1193
42983,SFO,SJ,1194
42984,SJ,SFO,1195
43021,SJ,SFO,1196
43040,SFO,SJ,1197
43075,SJ,SFO,1198
43092,SFO,SJ,1199
43125,SJ,SFO,1200
43136,SFO,SJ,1201
43165,SJ,SFO,1202
43218,SJ,SFO,1203
43258,SJ,SFO,1204
43263,SFO,SJ,1205
43302,SJ,SFO,1206
43305,SFO,SJ,1207
43341,SJ,SFO,1208
43351,SFO,SJ,1209
43379,SJ,SFO,1210
43406,SFO,SJ,1211
43415,SJ,SFO,1212
43463,SJ,SFO,1213
43463,SFO,SJ,1214
43497,SJ,SFO,1215
43507,SFO,SJ,1216
43537,SJ,SFO,1217
43553,SFO,SJ,1218
43601,SFO,SJ,1219
43601,SJ,SFO,1220
43646,SFO,SJ,1221
43653,SJ,SFO,1222
43699,SJ,SFO,1223
43703,SFO,SJ,1224
43750,SJ,SFO,1225
43757,SFO,SJ,1226
43793,SJ,SFO,1227
43812,SFO,SJ,1228
43840,SJ,SFO,1229
43864,SFO,SJ,1230
43883,SJ,SFO,1231
43909,SFO,SJ,1232
43923,SJ,SFO,1233
43960,SFO,SJ,1234
43967,SJ,SFO,1235
44000,SFO,SJ,1236
44020,SJ,SFO,1237
44059,SFO,SJ,1238
44075,SJ,SFO,1239
44119,SJ,SFO,1240
44151,SJ,SFO,1241
44159,SFO,SJ,1242
44202,SJ,SFO,1243
44209,SFO,SJ,1244
44253,SJ,SFO,1245
44269,SFO,SJ,1246
44304,SJ,SFO,1247
44330,SFO,SJ,1248
44348,SJ,SFO,1249
44384,SJ,SFO,1250
44386,SFO,SJ,1251
44414,SJ,SFO,1252
44445,SFO,SJ,1253
44467,SJ,SFO,1254
44506,SFO,SJ,1255
44515,SJ,SFO,1256
44560,SFO,SJ,1257
44569,SJ,SFO,1258
44613,SJ,SFO,1259
44634,SFO,SJ,1260
44660,SJ,SFO,1261
44687,SFO,SJ,1262
44714,SJ,SFO,1263
44741,SFO,SJ,1264
44763,SJ,SFO,1265
44798,SFO,SJ,1266
44806,SJ,SFO,1267
44858,SJ,SFO,1268
44859,SFO,SJ,1269
44905,SJ,SFO,1270
44912,SFO,SJ,1271
44967,SJ,SFO,1272
44972,SFO,SJ,1273
45008,SJ,SFO,1274
45016,SFO,SJ,1275
45042,SFO,SJ,1276
45048,SJ,SFO,1277
45056,SJ,SFO,1278
45079,SFO,SJ,1279
45085,SJ,SFO,1280
45091,SFO,SJ,1281
45123,SJ,SFO,1282
45139,SFO,SJ,1283
45170,SJ,SFO,1284
45200,SFO,SJ,1285
45206,SJ,SFO,1286
45247,SJ,SFO,1287
45255,SFO,SJ,1288
45286,SJ,SFO,1289
45320,SFO,SJ,1290
45326,SJ,SFO,1291
45365,SFO,SJ,1292
45370,SJ,SFO,1293
45401,SJ,SFO,1294
45422,SFO,SJ,1295
45449,SJ,SFO,1296
45475,SFO,SJ,1297
45496,SJ,SFO,1298
45521,SFO,SJ,1299
45535,SJ,SFO,1300
45563,SFO,SJ,1301
45579,SJ,SFO,1302
45611,SFO,SJ,1303
45638,SJ,SFO,1304
45677,SFO,SJ,1305
45687,SJ,SFO,1306
45728,SFO,SJ,1307
45731,SJ,SFO,1308
45788,SJ,SFO,1309
45797,SFO,SJ,1310
45823,SJ,SFO,1311
45855,SJ,SFO,1312
45862,SFO,SJ,1313
45892,SJ,SFO,1314
45914,SFO,SJ,1315
45947,SJ,SFO,1316
45949,SFO,SJ,1317
45999,SJ,SFO,1318
46004,SFO,SJ,1319
46042,SJ,SFO,1320
46078,SFO,SJ,1321
46088,SJ,SFO,1322
46121,SJ,SFO,1323
46144,SFO,SJ,1324
46156,SJ,SFO,1325
46197,SFO,SJ,1326
46208,SJ,SFO,1327
46247,SJ,SFO,1328
46251,SFO,SJ,1329
46283,SJ,SFO,1330
46289,SFO,SJ,1331
46317,SJ,SFO,1332
46347,SFO,SJ,1333
46370,SJ,SFO,1334
46406,SJ,SFO,1335
46412,SFO,SJ,1336
46452,SJ,SFO,1337
46457,SFO,SJ,1338
46490,SJ,SFO,1339
46527,SJ,SFO,1340
46528,SFO,SJ,1341
46563,SJ,SFO,1342
46575,SFO,SJ,1343
46591,SJ,SFO,1344
46625,SJ,SFO,1345
46625,SFO,SJ,1346
46664,SJ,SFO,1347
46689,SFO,SJ,1348
46707,SJ,SFO,1349
46734,SFO,SJ,1350
46748,SJ,SFO,1351
46795,SFO,SJ,1352
46841,SJ,SFO,1353
46864,SFO,SJ,1354
46884,SJ,SFO,1355
46920,SFO,SJ,1356
46926,SJ,SFO,1357
46977,SFO,SJ,1358
46978,SJ,SFO,1359
47021,SJ,SFO,1360
47046,SFO,SJ,1361
47062,SJ,SFO,1362
47100,SJ,SFO,1363
47113,SFO,SJ,1364
47153,SJ,SFO,1365
47155,SFO,SJ,1366
47198,SJ,SFO,1367
47206,SFO,SJ,1368
47248,SJ,SFO,1369
47259,SFO,SJ,1370
47286,SJ,SFO,1371
47317,SFO,SJ,1372
47329,SJ,SFO,1373
47368,SFO,SJ,1374
47385,SJ,SFO,1375
47409,SFO,SJ,1376
47427,SJ,SFO,1377
47457,SFO,SJ,1378
47475,SJ,SFO,1379
47514,SJ,SFO,1380
47527,SFO,SJ,1381
47560,SJ,SFO,1382
47565,SFO,SJ,1383
47602,SJ,SFO,1384
47619,SFO,SJ,1385
47641,SJ,SFO,1386
47666,SFO,SJ,1387
47684,SJ,SFO,1388
47728,SJ,SFO,1389
47731,SJ,SFO,1390
47756,SFO,SJ,1391
47769,SJ,SFO,1392
47807,SJ,SFO,1393
47811,SFO,SJ,1394
47846,SJ,SFO,1395
47856,SFO,SJ,1396
47884,SJ,SFO,1397
47911,SFO,SJ,1398
47918,SJ,SFO,1399
47943,SJ,SFO,1400
47965,SFO,SJ,1401
47983,SJ,SFO,1402
48018,SJ,SFO,1403
48021,SFO,SJ,1404
48071,SJ,SFO,1405
48074,SFO,SJ,1406
48118,SJ,SFO,1407
48122,SFO,SJ,1408
48144,SJ,SFO,1409
48181,SFO,SJ,1410
48183,SJ,SFO,1411
48229,SJ,SFO,1412
48235,SFO,SJ,1413
48274,SJ,SFO,1414
48279,SFO,SJ,1415
48318,SJ,SFO,1416
48352,SFO,SJ,1417
48360,SJ,SFO,1418
48393,SJ,SFO,1419
48420,SFO,SJ,1420
48432,SJ,SFO,1421
48472,SFO,SJ,1422
48481,SJ,SFO,1423
48515,SFO,SJ,1424
48522,SJ,SFO,1425
48569,SJ,SFO,1426
48572,SFO,SJ,1427
48640,SFO,SJ,1428
48641,SJ,SFO,1429
48648,SFO,SJ,1430
48674,SJ,SFO,1431
48706,SFO,SJ,1432
48714,SJ,SFO,1433
48756,SFO,SJ,1434
48763,SJ,SFO,1435
48801,SJ,SFO,1436
48811,SFO,SJ,1437
48849,SJ,SFO,1438
48856,SFO,SJ,1439
48877,SJ,SFO,1440
48907,SFO,SJ,1441
48921,SJ,SFO,1442
48963,SJ,SFO,1443
48965,SFO,SJ,1444
48992,SJ,SFO,1445
49021,SFO,SJ,1446
49030,SJ,SFO,1447
49073,SJ,SFO,1448
49081,SFO,SJ,1449
49110,SJ,SFO,1450
49134,SFO,SJ,1451
49146,SJ,SFO,1452
49189,SFO,SJ,1453
49189,SJ,SFO,1454
49235,SJ,SFO,1455
49244,SFO,SJ,1456
49286,SJ,SFO,1457
49288,SFO,SJ,1458
49329,SJ,SFO,1459
49339,SFO,SJ,1460
49367,SJ,SFO,1461
49382,SFO,SJ,1462
49398,SJ,SFO,1463
49434,SFO,SJ,1464
49438,SJ,SFO,1465
49486,SFO,SJ,1466
49490,SJ,SFO,1467
49533,SFO,SJ,1468
49550,SJ,SFO,1469
49582,SFO,SJ,1470
49592,SJ,SFO,1471
49634,SJ,SFO,1472
49644,SFO,SJ,1473
49677,SJ,SFO,1474
49692,SFO,SJ,1475
49714,SJ,SFO,1476
49753,SFO,SJ,1477
49755,SJ,SFO,1478
49806,SJ,SFO,1479
49812,SFO,SJ,1480
49838,SJ,SFO,1481
49871,SFO,SJ,1482
49871,SJ,SFO,1483
49910,SJ,SFO,1484
49926,SFO,SJ,1485
49956,SJ,SFO,1486
49977,SFO,SJ,1487
49991,SJ,SFO,1488
50015,SJ,SFO,1489
50034,SFO,SJ,1490
50050,SJ,SFO,1491
50092,SJ,SFO,1492
50093,SFO,SJ,1493
50134,SJ,SFO,1494
50167,SJ,SFO,1495
50171,SFO,SJ,1496
50206,SJ,SFO,1497
50238,SFO,SJ,1498
50251,SJ,SFO,1499
50296,SJ,SFO,1500
50297,SFO,SJ,1501
50330,SJ,SFO,1502
50344,SFO,SJ,1503
50363,SJ,SFO,1504
50398,SFO,SJ,1505
50405,SJ,SFO,1506
50449,SFO,SJ,1507
50454,SFO,SJ,1508
50455,SJ,SFO,1509
50495,SJ,SFO,1510
50515,SFO,SJ,1511
50536,SJ,SFO,1512
50566,SFO,SJ,1513
50576,SJ,SFO,1514
50613,SJ,SFO,1515
50626,SFO,SJ,1516
50642,SJ,SFO,1517
50677,SFO,SJ,1518
50677,SJ,SFO,1519
50727,SJ,SFO,1520
50733,SFO,SJ,1521
50768,SJ,SFO,1522
50788,SFO,SJ,1523
50792,SJ,SFO,1524
50834,SJ,SFO,1525
50845,SFO,SJ,1526
50881,SJ,SFO,1527
50898,SFO,SJ,1528
50915,SJ,SFO,1529
50948,SJ,SFO,1530
50960,SFO,SJ,1531
50992,SJ,SFO,1532
51018,SFO,SJ,1533
51041,SJ,SFO,1534
51073,SJ,SFO,1535
51092,SFO,SJ,1536
51103,SJ,SFO,1537
51141,SJ,SFO,1538
51149,SFO,SJ,1539
51190,SJ,SFO,1540
51200,SFO,SJ,1541
51237,SJ,SFO,1542
51248,SFO,SJ,1543
51272,SJ,SFO,1544
51303,SFO,SJ,1545
51310,SJ,SFO,1546
51334,SJ,SFO,1547
51347,SFO,SJ,1548
51355,SFO,SJ,1549
51368,SJ,SFO,1550
51398,SJ,SFO,1551
51402,SFO,SJ,1552
51431,SJ,SFO,1553
51453,SFO,SJ,1554
51463,SJ,SFO,1555
51488,SFO,SJ,1556
51492,SJ,SFO,1557
51534,SJ,SFO,1558
51535,SFO,SJ,1559
51567,SJ,SFO,1560
51594,SFO,SJ,1561
51598,SJ,SFO,1562
51627,SJ,SFO,1563
51651,SFO,SJ,1564
51663,SJ,SFO,1565
51698,SJ,SFO,1566
51698,SFO,SJ,1567
51735,SJ,SFO,1568
51756,SFO,SJ,1569
51779,SJ,SFO,1570
51818,SJ,SFO,1571
51821,SFO,SJ,1572
51850,SJ,SFO,1573
51877,SFO,SJ,1574
51896,SJ,SFO,1575
51919,SFO,SJ,1576
51924,SJ,SFO,1577
51955,SJ,SFO,1578
51965,SFO,SJ,1579
51995,SJ,SFO,1580
52023,SFO,SJ,1581
52036,SJ,SFO,1582
52066,SJ,SFO,1583
52068,SFO,SJ,1584
52098,SJ,SFO,1585
52128,SFO,SJ,1586
52131,SJ,SFO,1587
52164,SFO,SJ,1588
52229,SJ,SFO,1589
52257,SFO,SJ,1590
52266,SJ,SFO,1591
52304,SJ,SFO,1592
52311,SFO,SJ,1593
52339,SJ,SFO,1594
52369,SJ,SFO,1595
52373,SFO,SJ,1596
52404,SJ,SFO,1597
52424,SFO,SJ,1598
52445,SJ,SFO,1599
52479,SFO,SJ,1600
52504,SJ,SFO,1601
52526,SFO,SJ,1602
52545,SJ,SFO,1603
52575,SFO,SJ,1604
52579,SJ,SFO,1605
52621,SJ,SFO,1606
52629,SFO,SJ,1607
52664,SJ,SFO,1608
52680,SFO,SJ,1609
52702,SJ,SFO,1610
52743,SJ,SFO,1611
52746,SFO,SJ,1612
52786,SJ,SFO,1613
52786,SFO,SJ,1614
52823,SJ,SFO,1615
52844,SFO,SJ,1616
52877,SJ,SFO,1617
52909,SFO,SJ,1618
52913,SJ,SFO,1619
52950,SJ,SFO,1620
52963,SFO,SJ,1621
52990,SJ,SFO,1622
53025,SFO,SJ,1623
53032,SJ,SFO,1624
53068,SJ,SFO,1625
53079,SFO,SJ,1626
53110,SJ,SFO,1627
53127,SJ,SFO,1628
53133,SFO,SJ,1629
53139,SJ,SFO,1630
53160,SJ,SFO,1631
53174,SFO,SJ,1632
53183,SJ,SFO,1633
53192,SJ,SFO,1634
53234,SFO,SJ,1635
53235,SJ,SFO,1636
53273,SJ,SFO,1637
53289,SFO,SJ,1638
53319,SJ,SFO,1639
53334,SFO,SJ,1640
53348,SJ,SFO,1641
53387,SFO,SJ,1642
53387,SJ,SFO,1643
53423,SJ,SFO,1644
53445,SFO,SJ,1645
53453,SJ,SFO,1646
53480,SJ,SFO,1647
53502,SFO,SJ,1648
53512,SJ,SFO,1649
53559,SJ,SFO,1650
53573,SFO,SJ,1651
53593,SJ,SFO,1652
53632,SFO,SJ,1653
53642,SJ,SFO,1654
53688,SJ,SFO,1655
53705,SFO,SJ,1656
53724,SJ,SFO,1657
53754,SJ,SFO,1658
53768,SFO,SJ,1659
53789,SJ,SFO,1660
53822,SFO,SJ,1661
53839,SJ,SFO,1662
53873,SFO,SJ,1663
53883,SJ,SFO,1664
53916,SJ,SFO,1665
53932,SFO,SJ,1666
53950,SJ,SFO,1667
53972,SJ,SFO,1668
54008,SFO,SJ,1669
54010,SJ,SFO,1670
54044,SJ,SFO,1671
54052,SFO,SJ,1672
54066,SFO,SJ,1673
54072,SJ,SFO,1674
54108,SFO,SJ,1675
54121,SJ,SFO,1676
54151,SJ,SFO,1677
54158,SFO,SJ,1678
54184,SJ,SFO,1679
54204,SFO,SJ,1680
54228,SJ,SFO,1681
54273,SFO,SJ,1682
54280,SJ,SFO,1683
54309,SJ,SFO,1684
54316,SFO,SJ,1685
54351,SJ,SFO,1686
54367,SFO,SJ,1687
54395,SJ,SFO,1688
54421,SFO,SJ,1689
54433,SJ,SFO,1690
54471,SJ,SFO,1691
54480,SFO,SJ,1692
54519,SJ,SFO,1693
54532,SFO,SJ,1694
54565,SJ,SFO,1695
54581,SFO,SJ,1696
54591,SJ,SFO,1697
54624,SJ,SFO,1698
54642,SFO,SJ,1699
54659,SJ,SFO,1700
54698,SJ,SFO,1701
54699,SFO,SJ,1702
54731,SJ,SFO,1703
54756,SJ,SFO,1704
54760,SFO,SJ,1705
54787,SJ,SFO,1706
54806,SFO,SJ,1707
54836,SJ,SFO,1708
54860,SFO,SJ,1709
54864,SJ,SFO,1710
54886,SJ,SFO,1711
54935,SJ,SFO,1712
54948,SFO,SJ,1713
54965,SJ,SFO,1714
54997,SFO,SJ,1715
55005,SJ,SFO,1716
55035,SJ,SFO,1717
55061,SFO,SJ,1718
55074,SJ,SFO,1719
55109,SFO,SJ,1720
55112,SJ,SFO,1721
55152,SJ,SFO,1722
55161,SFO,SJ,1723
55189,SJ,SFO,1724
55213,SFO,SJ,1725
55223,SJ,SFO,1726
55266,SJ,SFO,1727
55273,SFO,SJ,1728
55304,SJ,SFO,1729
55321,SFO,SJ,1730
55334,SJ,SFO,1731
55376,SFO,SJ,1732
55388,SJ,SFO,1733
55430,SFO,SJ,1734
55438,SJ,SFO,1735
55475,SJ,SFO,1736
55479,SFO,SJ,1737
55504,SJ,SFO,1738
55530,SFO,SJ,1739
55545,SJ,SFO,1740
55591,SFO,SJ,1741
55595,SJ,SFO,1742
55629,SJ,SFO,1743
55648,SFO,SJ,1744
55671,SJ,SFO,1745
55705,SFO,SJ,1746
55706,SJ,SFO,1747
55746,SJ,SFO,1748
55748,SFO,SJ,1749
55777,SJ,SFO,1750
55812,SFO,SJ,1751
55813,SJ,SFO,1752
55842,SJ,SFO,1753
55865,SFO,SJ,1754
55882,SJ,SFO,1755
55920,SFO,SJ,1756
55926,SJ,SFO,1757
55964,SJ,SFO,1758
55974,SFO,SJ,1759
56003,SJ,SFO,1760
56032,SFO,SJ,1761
56042,SJ,SFO,1762
56072,SJ,SFO,1763
56084,SFO,SJ,1764
56108,SJ,SFO,1765
56137,SJ,SFO,1766
56142,SFO,SJ,1767
56174,SJ,SFO,1768
56196,SFO,SJ,1769
56211,SJ,SFO,1770
56232,SJ,SFO,1771
56244,SFO,SJ,1772
56266,SJ,SFO,1773
56307,SFO,SJ,1774
56311,SJ,SFO,1775
56344,SJ,SFO,1776
56360,SFO,SJ,1777
56388,SJ,SFO,1778
56409,SFO,SJ,1779
56431,SJ,SFO,1780
56467,SFO,SJ,1781
56470,SJ,SFO,1782
56506,SJ,SFO,1783
56517,SFO,SJ,1784
56547,SJ,SFO,1785
56558,SFO,SJ,1786
56590,SJ,SFO,1787
56614,SFO,SJ,1788
56648,SJ,SFO,1789
56658,SFO,SJ,1790
56697,SJ,SFO,1791
56709,SFO,SJ,1792
56734,SJ,SFO,1793
56739,SJ,SFO,1794
56739,SFO,SJ,1795
56774,SJ,SFO,1796
56791,SFO,SJ,1797
56811,SJ,SFO,1798
56851,SJ,SFO,1799
56854,SFO,SJ,1800
56897,SJ,SFO,1801
56906,SFO,SJ,1802
56934,SJ,SFO,1803
56954,SFO,SJ,1804
56979,SJ,SFO,1805
57002,SFO,SJ,1806
57016,SJ,SFO,1807
57054,SFO,SJ,1808
57058,SJ,SFO,1809
57099,SJ,SFO,1810
57104,SFO,SJ,1811
57142,SJ,SFO,1812
57154,SFO,SJ,1813
57181,SJ,SFO,1814
57204,SFO,SJ,1815
57228,SJ,SFO,1816
57252,SFO,SJ,1817
57272,SJ,SFO,1818
57320,SFO,SJ,1819
57329,SJ,SFO,1820
57372,SJ,SFO,1821
57373,SFO,SJ,1822
57409,SJ,SFO,1823
57416,SFO,SJ,1824
57445,SJ,SFO,1825
57459,SFO,SJ,1826
57480,SJ,SFO,1827
57503,SFO,SJ,1828
57521,SJ,SFO,1829
57553,SFO,SJ,1830
57560,SJ,SFO,1831
57594,SJ,SFO,1832
57635,SJ,SFO,1833
57637,SJ,SFO,1834
57645,SFO,SJ,1835
57661,SJ,SFO,1836
57695,SJ,SFO,1837
57702,SFO,SJ,1838
57739,SJ,SFO,1839
57757,SFO,SJ,1840
57781,SJ,SFO,1841
57807,SFO,SJ,1842
57815,SJ,SFO,1843
57850,SFO,SJ,1844
57858,SJ,SFO,1845
57905,SFO,SJ,1846
57907,SJ,SFO,1847
57949,SJ,SFO,1848
57965,SFO,SJ,1849
57979,SJ,SFO,1850
58008,SFO,SJ,1851
58012,SJ,SFO,1852
58055,SJ,SFO,1853
58060,SFO,SJ,1854
58087,SJ,SFO,1855
58116,SFO,SJ,1856
58133,SJ,SFO,1857
58164,SFO,SJ,1858
58176,SJ,SFO,1859
58208,SFO,SJ,1860
58216,SJ,SFO,1861
58251,SFO,SJ,1862
58263,SJ,SFO,1863
58298,SFO,SJ,1864
58301,SJ,SFO,1865
58340,SFO,SJ,1866
58342,SJ,SFO,1867
58376,SFO,SJ,1868
58376,SJ,SFO,1869
58412,SJ,SFO,1870
58442,SFO,SJ,1871
58452,SJ,SFO,1872
58489,SJ,SFO,1873
58505,SFO,SJ,1874
58544,SFO,SJ,1875
58550,SJ,SFO,1876
58578,SJ,SFO,1877
58587,SFO,SJ,1878
58621,SJ,SFO,1879
58624,SFO,SJ,1880
58671,SJ,SFO,1881
58675,SFO,SJ,1882
58711,SJ,SFO,1883
58714,SFO,SJ,1884
58758,SJ,SFO,1885
58766,SFO,SJ,1886
58798,SJ,SFO,1887
58815,SFO,SJ,1888
58838,SJ,SFO,1889
58864,SFO,SJ,1890
58892,SJ,SFO,1891
58920,SFO,SJ,1892
58934,SJ,SFO,1893
58969,SFO,SJ,1894
58972,SJ,SFO,1895
59002,SJ,SFO,1896
59026,SFO,SJ,1897
59038,SJ,SFO,1898
59061,SFO,SJ,1899
59079,SJ,SFO,1900
59107,SFO,SJ,1901
59119,SJ,SFO,1902
59164,SFO,SJ,1903
59171,SJ,SFO,1904
59203,SFO,SJ,1905
59212,SJ,SFO,1906
59245,SFO,SJ,1907
59265,SJ,SFO,1908
59290,SFO,SJ,1909
59310,SJ,SFO,1910
59338,SFO,SJ,1911
59348,SJ,SFO,1912
59383,SJ,SFO,1913
59384,SFO,SJ,1914
59424,SJ,SFO,1915
59441,SJ,SFO,1916
59452,SFO,SJ,1917
59477,SJ,SFO,1918
59479,SJ,SFO,1919
59497,SFO,SJ,1920
59516,SJ,SFO,1921
59548,SFO,SJ,1922
59550,SJ,SFO,1923
59581,SJ,SFO,1924
59602,SFO,SJ,1925
59631,SJ,SFO,1926
59653,SFO,SJ,1927
59659,SJ,SFO,1928
59694,SJ,SFO,1929
59705,SFO,SJ,1930
59731,SJ,SFO,1931
59745,SFO,SJ,1932
59773,SJ,SFO,1933
59801,SFO,SJ,1934
59809,SJ,SFO,1935
59842,SJ,SFO,1936
59854,SFO,SJ,1937
59885,SJ,SFO,1938
59918,SFO,SJ,1939
59925,SJ,SFO,1940
59957,SFO,SJ,1941
59968,SJ,SFO,1942
59999,SFO,SJ,1943
59999,SJ,SFO,1944
60036,SJ,SFO,1945
60051,SFO,SJ,1946
60071,SJ,SFO,1947
60092,SFO,SJ,1948
60107,SJ,SFO,1949
60155,SJ,SFO,1950
60156,SFO,SJ,1951
60190,SJ,SFO,1952
60206,SFO,SJ,1953
60228,SJ,SFO,1954
60249,SFO,SJ,1955
60267,SJ,SFO,1956
60292,SFO,SJ,1957
60339,SFO,SJ,1958
60345,SJ,SFO,1959
60361,SFO,SJ,1960
60380,SJ,SFO,1961
60409,SFO,SJ,1962
60421,SJ,SFO,1963
60449,SFO,SJ,1964
60461,SJ,SFO,1965
60497,SJ,SFO,1966
60500,SFO,SJ,1967
60535,SJ,SFO,1968
60553,SFO,SJ,1969
60581,SJ,SFO,1970
60608,SFO,SJ,1971
60624,SJ,SFO,1972
60659,SFO,SJ,1973
60666,SJ,SFO,1974
60697,SJ,SFO,1975
60703,SFO,SJ,1976
60745,SJ,SFO,1977
60760,SFO,SJ,1978
60794,SJ,SFO,1979
60798,SFO,SJ,1980
60835,SJ,SFO,1981
60842,SFO,SJ,1982
60875,SJ,SFO,1983
60889,SFO,SJ,1984
60918,SJ,SFO,1985
60931,SFO,SJ,1986
60957,SJ,SFO,1987
60978,SFO,SJ,1988
61000,SJ,SFO,1989
61014,SFO,SJ,1990
61040,SJ,SFO,1991
61056,SFO,SJ,1992
61075,SJ,SFO,1993
61118,SFO,SJ,1994
61123,SJ,SFO,1995
61162,SJ,SFO,1996
61175,SFO,SJ,1997
61198,SJ,SFO,1998
61222,SFO,SJ,1999
61238,SJ,SFO,2000
61242,SJ,SFO,2001
61247,SFO,SJ,2002
61268,SJ,SFO,2003
61295,SFO,SJ,2004
61311,SJ,SFO,2005
61344,SJ,SFO,2006
61346,SFO,SJ,2007
61383,SJ,SFO,2008
61392,SFO,SJ,2009
61412,SJ,SFO,2010
61440,SFO,SJ,2011
61452,SJ,SFO,2012
61479,SFO,SJ,2013
61502,SJ,SFO,2014
61518,SFO,SJ,2015
61542,SJ,SFO,2016
61554,SFO,SJ,2017
61579,SJ,SFO,2018
61599,SFO,SJ,2019
61615,SJ,SFO,2020
61655,SFO,SJ,2021
61655,SJ,SFO,2022
61693,SJ,SFO,2023
61696,SFO,SJ,2024
61731,SJ,SFO,2025
61753,SFO,SJ,2026
61769,SJ,SFO,2027
61792,SFO,SJ,2028
61806,SJ,SFO,2029
61842,SFO,SJ,2030
61860,SJ,SFO,2031
61893,SFO,SJ,2032
61901,SJ,SFO,2033
61933,SJ,SFO,2034
61951,SFO,SJ,2035
61965,SJ,SFO,2036
61990,SFO,SJ,2037
61998,SJ,SFO,2038
62037,SJ,SFO,2039
62049,SFO,SJ,2040
62136,SJ,SFO,2041
62150,SFO,SJ,2042
62183,SJ,SFO,2043
62204,SFO,SJ,2044
62229,SJ,SFO,2045
62253,SFO,SJ,2046
62270,SJ,SFO,2047
62304,SJ,SFO,2048
62308,SFO,SJ,2049
62350,SJ,SFO,2050
62361,SFO,SJ,2051
62385,SJ,SFO,2052
62412,SFO,SJ,2053
62427,SJ,SFO,2054
62460,SFO,SJ,2055
62473,SJ,SFO,2056
62505,SFO,SJ,2057
62512,SJ,SFO,2058
62548,SJ,SFO,2059
62559,SFO,SJ,2060
62583,SJ,SFO,2061
62608,SFO,SJ,2062
62621,SJ,SFO,2063
