,time,passenger_id,latitude,longitude,altitude,location,event
5289,1686912334000,passenger578,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5290,1686912334001,passenger578,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5291,1686912357000,passenger579,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5292,1686912357001,passenger579,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5293,1686912361000,passenger580,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5294,1686912361001,passenger580,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5295,1686912361002,passenger577,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5296,1686912361003,passenger578,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5297,1686912361004,passenger579,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5298,1686912361005,passenger580,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5299,1686912363000,passenger1845,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5300,1686912363001,passenger1845,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5301,1686912387229,passenger368,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
5302,1686912387230,passenger370,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
5303,1686912387231,passenger371,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
5304,1686912387232,passenger372,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
5305,1686912401000,passenger1846,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5306,1686912401001,passenger1846,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5307,1686912409000,passenger581,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5308,1686912409001,passenger581,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5309,1686912412000,passenger1847,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5310,1686912412001,passenger1847,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5311,1686912412002,passenger1844,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5312,1686912412003,passenger1845,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5313,1686912412004,passenger1846,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5314,1686912412005,passenger1847,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5315,1686912412229,passenger1736,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
5316,1686912412230,passenger1737,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
5317,1686912412231,passenger1738,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
5318,1686912412232,passenger1739,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
5319,1686912412233,passenger1736,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
5320,1686912412234,passenger1737,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
5321,1686912412235,passenger1738,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
5322,1686912412236,passenger1739,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
5323,1686912412237,passenger1736,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
5324,1686912412238,passenger1737,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
5325,1686912412239,passenger1738,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
5326,1686912412240,passenger1739,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
5327,1686912416000,passenger1848,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5328,1686912416001,passenger1848,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5329,1686912427000,passenger1849,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5330,1686912427001,passenger1849,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5331,1686912429000,passenger582,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5332,1686912429001,passenger582,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5333,1686912431000,passenger1850,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5334,1686912431001,passenger1850,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5335,1686912456000,passenger583,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5336,1686912456001,passenger583,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5337,1686912457000,passenger1851,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5338,1686912457001,passenger1851,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5339,1686912457002,passenger1848,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5340,1686912457003,passenger1849,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5341,1686912457004,passenger1850,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5342,1686912457005,passenger1851,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5343,1686912483000,passenger584,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5344,1686912483001,passenger584,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5345,1686912483002,passenger581,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5346,1686912483003,passenger582,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5347,1686912483004,passenger583,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5348,1686912483005,passenger584,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5349,1686912495000,passenger1852,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5350,1686912495001,passenger1852,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5351,1686912511000,passenger1853,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5352,1686912511001,passenger1853,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5353,1686912521000,passenger1854,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5354,1686912521001,passenger1854,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5355,1686912528000,passenger585,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5356,1686912528001,passenger585,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5357,1686912554229,passenger373,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
5358,1686912554230,passenger374,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
5359,1686912554231,passenger375,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
5360,1686912554232,passenger376,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
5361,1686912554233,passenger373,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
5362,1686912554234,passenger374,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
5363,1686912554235,passenger375,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
5364,1686912554236,passenger376,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
5365,1686912554237,passenger373,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
5366,1686912554238,passenger374,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
5367,1686912554239,passenger375,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
5368,1686912554240,passenger376,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
5369,1686912562747,passenger1736,33.9473995910249,-118.374275130822,0.0,LAX_GATE,fato_arrival
5370,1686912562748,passenger1737,33.9473995910249,-118.374275130822,0.0,LAX_GATE,fato_arrival
5371,1686912562749,passenger1738,33.9473995910249,-118.374275130822,0.0,LAX_GATE,fato_arrival
5372,1686912562750,passenger1739,33.9473995910249,-118.374275130822,0.0,LAX_GATE,fato_arrival
5373,1686912591000,passenger1855,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5374,1686912591001,passenger1855,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5375,1686912591002,passenger1852,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5376,1686912591003,passenger1853,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5377,1686912591004,passenger1854,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5378,1686912591005,passenger1855,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5379,1686912600000,passenger586,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5380,1686912600001,passenger586,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5381,1686912638000,passenger587,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5382,1686912638001,passenger587,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5383,1686912648000,passenger588,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5384,1686912648001,passenger588,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5385,1686912648002,passenger585,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5386,1686912648003,passenger586,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5387,1686912648004,passenger587,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5388,1686912648005,passenger588,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5389,1686912667000,passenger1856,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5390,1686912667001,passenger1856,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5391,1686912673000,passenger589,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5392,1686912673001,passenger589,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5393,1686912684747,passenger377,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
5394,1686912684748,passenger378,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
5395,1686912684749,passenger379,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
5396,1686912684750,passenger380,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
5397,1686912684751,passenger377,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
5398,1686912684752,passenger378,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
5399,1686912684753,passenger379,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
5400,1686912684754,passenger380,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
5401,1686912684755,passenger373,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
5402,1686912684756,passenger374,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
5403,1686912684757,passenger375,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
5404,1686912684758,passenger376,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
5405,1686912684759,passenger377,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
5406,1686912684760,passenger378,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
5407,1686912684761,passenger379,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
5408,1686912684762,passenger380,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
5409,1686912695000,passenger1857,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5410,1686912695001,passenger1857,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5411,1686912698000,passenger590,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5412,1686912698001,passenger590,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5413,1686912707000,passenger1858,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5414,1686912707001,passenger1858,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5415,1686912709000,passenger1859,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5416,1686912709001,passenger1859,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5417,1686912709002,passenger1856,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5418,1686912709003,passenger1857,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5419,1686912709004,passenger1858,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5420,1686912709005,passenger1859,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5421,1686912718000,passenger1860,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5422,1686912718001,passenger1860,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5423,1686912722000,passenger1861,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5424,1686912722001,passenger1861,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5425,1686912728000,passenger591,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5426,1686912728001,passenger591,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5427,1686912731000,passenger1862,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5428,1686912731001,passenger1862,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5429,1686912742000,passenger592,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5430,1686912742001,passenger592,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5431,1686912742002,passenger589,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5432,1686912742003,passenger590,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5433,1686912742004,passenger591,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5434,1686912742005,passenger592,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5435,1686912748000,passenger1863,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5436,1686912748001,passenger1863,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5437,1686912748002,passenger1860,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5438,1686912748003,passenger1861,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5439,1686912748004,passenger1862,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5440,1686912748005,passenger1863,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5441,1686912761000,passenger1864,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5442,1686912761001,passenger1864,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5443,1686912769000,passenger1865,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5444,1686912769001,passenger1865,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5445,1686912780000,passenger593,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5446,1686912780001,passenger593,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5447,1686912810000,passenger594,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5448,1686912810001,passenger594,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5449,1686912829229,passenger381,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
5450,1686912829230,passenger382,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
5451,1686912829231,passenger383,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
5452,1686912829232,passenger384,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
5453,1686912829233,passenger381,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
5454,1686912829234,passenger382,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
5455,1686912829235,passenger383,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
5456,1686912829236,passenger384,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
5457,1686912829237,passenger381,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
5458,1686912829238,passenger382,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
5459,1686912829239,passenger383,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
5460,1686912829240,passenger384,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
5461,1686912850000,passenger1866,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5462,1686912850001,passenger1866,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5463,1686912859000,passenger595,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5464,1686912859001,passenger595,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5465,1686912875000,passenger1867,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5466,1686912875001,passenger1867,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5467,1686912875002,passenger1864,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5468,1686912875003,passenger1865,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5469,1686912875004,passenger1866,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5470,1686912875005,passenger1867,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5471,1686912907000,passenger596,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5472,1686912907001,passenger596,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5473,1686912907002,passenger593,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5474,1686912907003,passenger594,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5475,1686912907004,passenger595,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5476,1686912907005,passenger596,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5477,1686912958747,passenger1740,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
5478,1686912958748,passenger1741,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
5479,1686912958749,passenger1742,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
5480,1686912958750,passenger1743,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
5481,1686912958751,passenger1740,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
5482,1686912958752,passenger1741,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
5483,1686912958753,passenger1742,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
5484,1686912958754,passenger1743,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
5485,1686912958755,passenger1740,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
5486,1686912958756,passenger1741,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
5487,1686912958757,passenger1742,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
5488,1686912958758,passenger1743,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
5489,1686912969000,passenger1868,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5490,1686912969001,passenger1868,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5491,1686912982265,passenger377,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
5492,1686912982266,passenger378,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
5493,1686912982267,passenger379,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
5494,1686912982268,passenger380,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
5495,1686912983000,passenger597,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5496,1686912983001,passenger597,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5497,1686912983002,passenger1869,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5498,1686912983003,passenger1869,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5499,1686912989265,passenger1740,33.9473995910249,-118.374275130822,0.0,LAX_GATE,fato_arrival
5500,1686912989266,passenger1741,33.9473995910249,-118.374275130822,0.0,LAX_GATE,fato_arrival
5501,1686912989267,passenger1742,33.9473995910249,-118.374275130822,0.0,LAX_GATE,fato_arrival
5502,1686912989268,passenger1743,33.9473995910249,-118.374275130822,0.0,LAX_GATE,fato_arrival
5503,1686912998000,passenger1870,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5504,1686912998001,passenger1870,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5505,1686913011000,passenger598,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5506,1686913011001,passenger598,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5507,1686913055000,passenger1871,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5508,1686913055001,passenger1871,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5509,1686913055002,passenger1868,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5510,1686913055003,passenger1869,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5511,1686913055004,passenger1870,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5512,1686913055005,passenger1871,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5513,1686913059000,passenger1872,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5514,1686913059001,passenger1872,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5515,1686913070000,passenger599,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5516,1686913070001,passenger599,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5517,1686913075000,passenger600,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5518,1686913075001,passenger600,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5519,1686913075002,passenger597,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5520,1686913075003,passenger598,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5521,1686913075004,passenger599,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5522,1686913075005,passenger600,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
5523,1686913097000,passenger1873,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5524,1686913097001,passenger1873,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5525,1686913105000,passenger1874,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5526,1686913105001,passenger1874,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5527,1686913120000,passenger601,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5528,1686913120001,passenger601,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5529,1686913120774,passenger1744,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
5530,1686913120775,passenger1745,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
5531,1686913120776,passenger1746,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
5532,1686913120777,passenger1747,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
5533,1686913120778,passenger1744,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
5534,1686913120779,passenger1745,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
5535,1686913120780,passenger1746,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
5536,1686913120781,passenger1747,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
5537,1686913120782,passenger1744,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
5538,1686913120783,passenger1745,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
5539,1686913120784,passenger1746,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
5540,1686913120785,passenger1747,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
5541,1686913124000,passenger1875,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5542,1686913124001,passenger1875,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5543,1686913124002,passenger1872,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5544,1686913124003,passenger1873,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5545,1686913124004,passenger1874,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5546,1686913124005,passenger1875,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
5547,1686913135000,passenger602,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5548,1686913135001,passenger602,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5549,1686913136000,passenger1876,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
5550,1686913136001,passenger1876,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
5551,1686913138000,passenger603,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
5552,1686913138001,passenger603,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
5553,1686913143000,passenger604,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
